 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.2417078E+05 0.8463989E-08 0.8783956E-08 0.9020271E-08 0.9195567E-08 0.9324112E-08 0.9416673E-08 0.9481633E-08 0.9526070E-08 0.9555399E-08 0.9574096E-08 0.9585670E-08 0.9592489E-08 0.9596377E-08
 0.2350592E+05 0.8543687E-08 0.8868261E-08 0.9108046E-08 0.9285957E-08 0.9416442E-08 0.9510409E-08 0.9576366E-08 0.9621481E-08 0.9651261E-08 0.9670249E-08 0.9681998E-08 0.9688926E-08 0.9692874E-08
 0.2285935E+05 0.8624434E-08 0.8953701E-08 0.9197028E-08 0.9377602E-08 0.9510063E-08 0.9605465E-08 0.9672434E-08 0.9718244E-08 0.9748484E-08 0.9767766E-08 0.9779701E-08 0.9786732E-08 0.9790742E-08
 0.2223055E+05 0.8706251E-08 0.9040298E-08 0.9287233E-08 0.9470524E-08 0.9605000E-08 0.9701865E-08 0.9769867E-08 0.9816387E-08 0.9847096E-08 0.9866678E-08 0.9878799E-08 0.9885939E-08 0.9890011E-08
 0.2161907E+05 0.8789154E-08 0.9128072E-08 0.9378684E-08 0.9564745E-08 0.9701276E-08 0.9799634E-08 0.9868689E-08 0.9915932E-08 0.9947120E-08 0.9967008E-08 0.9979318E-08 0.9986571E-08 0.9990706E-08
 0.2102440E+05 0.8873164E-08 0.9217045E-08 0.9471404E-08 0.9660290E-08 0.9798917E-08 0.9898797E-08 0.9968927E-08 0.1001691E-07 0.1004858E-07 0.1006878E-07 0.1008129E-07 0.1008865E-07 0.1009285E-07
 0.2044607E+05 0.8958301E-08 0.9307238E-08 0.9565417E-08 0.9757184E-08 0.9897953E-08 0.9999386E-08 0.1007061E-07 0.1011935E-07 0.1015152E-07 0.1017204E-07 0.1018474E-07 0.1019222E-07 0.1019649E-07
 0.1988367E+05 0.9044586E-08 0.9398676E-08 0.9660746E-08 0.9855455E-08 0.9998401E-08 0.1010142E-07 0.1017376E-07 0.1022326E-07 0.1025595E-07 0.1027679E-07 0.1028969E-07 0.1029729E-07 0.1030163E-07
 0.1933674E+05 0.9132033E-08 0.9491375E-08 0.9757419E-08 0.9955124E-08 0.1010029E-07 0.1020493E-07 0.1027841E-07 0.1032870E-07 0.1036190E-07 0.1038308E-07 0.1039618E-07 0.1040391E-07 0.1040831E-07
 0.1880485E+05 0.9220669E-08 0.9585367E-08 0.9855457E-08 0.1005622E-07 0.1020366E-07 0.1030994E-07 0.1038459E-07 0.1043568E-07 0.1046941E-07 0.1049093E-07 0.1050424E-07 0.1051209E-07 0.1051656E-07
 0.1828758E+05 0.9310517E-08 0.9680668E-08 0.9954891E-08 0.1015877E-07 0.1030853E-07 0.1041649E-07 0.1049233E-07 0.1054424E-07 0.1057851E-07 0.1060037E-07 0.1061390E-07 0.1062187E-07 0.1062642E-07
 0.1778455E+05 0.9401597E-08 0.9777310E-08 0.1005574E-07 0.1026280E-07 0.1041492E-07 0.1052460E-07 0.1060166E-07 0.1065440E-07 0.1068922E-07 0.1071143E-07 0.1072518E-07 0.1073329E-07 0.1073791E-07
 0.1729536E+05 0.9493927E-08 0.9875311E-08 0.1015804E-07 0.1036834E-07 0.1052288E-07 0.1063431E-07 0.1071260E-07 0.1076620E-07 0.1080159E-07 0.1082416E-07 0.1083813E-07 0.1084636E-07 0.1085106E-07
 0.1681961E+05 0.9587536E-08 0.9974701E-08 0.1026181E-07 0.1047543E-07 0.1063242E-07 0.1074565E-07 0.1082520E-07 0.1087967E-07 0.1091563E-07 0.1093857E-07 0.1095277E-07 0.1096114E-07 0.1096591E-07
 0.1635696E+05 0.9682447E-08 0.1007551E-07 0.1036709E-07 0.1058408E-07 0.1074359E-07 0.1085864E-07 0.1093949E-07 0.1099484E-07 0.1103140E-07 0.1105471E-07 0.1106914E-07 0.1107765E-07 0.1108250E-07
 0.1590704E+05 0.9778678E-08 0.1017775E-07 0.1047389E-07 0.1069434E-07 0.1085641E-07 0.1097333E-07 0.1105550E-07 0.1111176E-07 0.1114891E-07 0.1117261E-07 0.1118728E-07 0.1119592E-07 0.1120085E-07
 0.1546948E+05 0.9876262E-08 0.1028147E-07 0.1058226E-07 0.1080623E-07 0.1097092E-07 0.1108974E-07 0.1117326E-07 0.1123044E-07 0.1126821E-07 0.1129230E-07 0.1130722E-07 0.1131601E-07 0.1132102E-07
 0.1504396E+05 0.9975217E-08 0.1038668E-07 0.1069222E-07 0.1091978E-07 0.1108715E-07 0.1120792E-07 0.1129281E-07 0.1135094E-07 0.1138934E-07 0.1141383E-07 0.1142899E-07 0.1143793E-07 0.1144302E-07
 0.1463016E+05 0.1007557E-07 0.1049342E-07 0.1080381E-07 0.1103503E-07 0.1120514E-07 0.1132790E-07 0.1141419E-07 0.1147329E-07 0.1151233E-07 0.1153722E-07 0.1155264E-07 0.1156172E-07 0.1156690E-07
 0.1422773E+05 0.1017736E-07 0.1060171E-07 0.1091705E-07 0.1115202E-07 0.1132491E-07 0.1144970E-07 0.1153744E-07 0.1159752E-07 0.1163721E-07 0.1166253E-07 0.1167821E-07 0.1168744E-07 0.1169271E-07
 0.1383636E+05 0.1028060E-07 0.1071159E-07 0.1103198E-07 0.1127078E-07 0.1144652E-07 0.1157338E-07 0.1166259E-07 0.1172368E-07 0.1176404E-07 0.1178979E-07 0.1180572E-07 0.1181512E-07 0.1182047E-07
 0.1345577E+05 0.1038532E-07 0.1082309E-07 0.1114863E-07 0.1139134E-07 0.1156999E-07 0.1169898E-07 0.1178968E-07 0.1185181E-07 0.1189285E-07 0.1191903E-07 0.1193524E-07 0.1194479E-07 0.1195024E-07
 0.1308565E+05 0.1049155E-07 0.1093624E-07 0.1126704E-07 0.1151375E-07 0.1169537E-07 0.1182652E-07 0.1191875E-07 0.1198194E-07 0.1202368E-07 0.1205030E-07 0.1206679E-07 0.1207651E-07 0.1208205E-07
 0.1272570E+05 0.1059932E-07 0.1105107E-07 0.1138725E-07 0.1163803E-07 0.1182269E-07 0.1195606E-07 0.1204986E-07 0.1211412E-07 0.1215657E-07 0.1218366E-07 0.1220043E-07 0.1221032E-07 0.1221595E-07
 0.1237566E+05 0.1070867E-07 0.1116762E-07 0.1150929E-07 0.1176423E-07 0.1195200E-07 0.1208763E-07 0.1218304E-07 0.1224839E-07 0.1229158E-07 0.1231913E-07 0.1233619E-07 0.1234625E-07 0.1235198E-07
 0.1203525E+05 0.1081961E-07 0.1128592E-07 0.1163319E-07 0.1189240E-07 0.1208334E-07 0.1222128E-07 0.1231832E-07 0.1238481E-07 0.1242874E-07 0.1245677E-07 0.1247413E-07 0.1248436E-07 0.1249019E-07
 0.1170419E+05 0.1093218E-07 0.1140600E-07 0.1175901E-07 0.1202256E-07 0.1221675E-07 0.1235706E-07 0.1245577E-07 0.1252341E-07 0.1256811E-07 0.1259663E-07 0.1261428E-07 0.1262469E-07 0.1263063E-07
 0.1138225E+05 0.1104642E-07 0.1152791E-07 0.1188677E-07 0.1215477E-07 0.1235227E-07 0.1249500E-07 0.1259543E-07 0.1266424E-07 0.1270972E-07 0.1273874E-07 0.1275671E-07 0.1276730E-07 0.1277334E-07
 0.1106916E+05 0.1116237E-07 0.1165168E-07 0.1201652E-07 0.1228906E-07 0.1248995E-07 0.1263515E-07 0.1273734E-07 0.1280736E-07 0.1285364E-07 0.1288317E-07 0.1290145E-07 0.1291223E-07 0.1291838E-07
 0.1076468E+05 0.1128004E-07 0.1177735E-07 0.1214830E-07 0.1242548E-07 0.1262984E-07 0.1277758E-07 0.1288155E-07 0.1295281E-07 0.1299990E-07 0.1302996E-07 0.1304856E-07 0.1305953E-07 0.1306579E-07
 0.1046858E+05 0.1139948E-07 0.1190496E-07 0.1228215E-07 0.1256409E-07 0.1277200E-07 0.1292232E-07 0.1302813E-07 0.1310064E-07 0.1314857E-07 0.1317916E-07 0.1319810E-07 0.1320926E-07 0.1321563E-07
 0.1018062E+05 0.1152072E-07 0.1203455E-07 0.1241812E-07 0.1270491E-07 0.1291645E-07 0.1306942E-07 0.1317710E-07 0.1325092E-07 0.1329970E-07 0.1333083E-07 0.1335012E-07 0.1336148E-07 0.1336796E-07
 0.9900587E+04 0.1164381E-07 0.1216616E-07 0.1255626E-07 0.1284801E-07 0.1306326E-07 0.1321894E-07 0.1332854E-07 0.1340368E-07 0.1345334E-07 0.1348503E-07 0.1350466E-07 0.1351623E-07 0.1352283E-07
 0.9628248E+04 0.1176877E-07 0.1229984E-07 0.1269661E-07 0.1299344E-07 0.1321249E-07 0.1337094E-07 0.1348251E-07 0.1355899E-07 0.1360955E-07 0.1364182E-07 0.1366180E-07 0.1367358E-07 0.1368030E-07
 0.9363408E+04 0.1189566E-07 0.1243563E-07 0.1283921E-07 0.1314124E-07 0.1336417E-07 0.1352546E-07 0.1363904E-07 0.1371691E-07 0.1376839E-07 0.1380125E-07 0.1382160E-07 0.1383359E-07 0.1384044E-07
 0.9105852E+04 0.1202450E-07 0.1257356E-07 0.1298412E-07 0.1329147E-07 0.1351838E-07 0.1368257E-07 0.1379821E-07 0.1387750E-07 0.1392992E-07 0.1396338E-07 0.1398410E-07 0.1399632E-07 0.1400329E-07
 0.8855375E+04 0.1215534E-07 0.1271371E-07 0.1313140E-07 0.1344418E-07 0.1367516E-07 0.1384233E-07 0.1396008E-07 0.1404082E-07 0.1409421E-07 0.1412828E-07 0.1414938E-07 0.1416183E-07 0.1416892E-07
 0.8611794E+04 0.1228822E-07 0.1285610E-07 0.1328109E-07 0.1359944E-07 0.1383458E-07 0.1400480E-07 0.1412470E-07 0.1420694E-07 0.1426131E-07 0.1429601E-07 0.1431751E-07 0.1433018E-07 0.1433741E-07
 0.8374912E+04 0.1242319E-07 0.1300078E-07 0.1343324E-07 0.1375729E-07 0.1399670E-07 0.1417003E-07 0.1429215E-07 0.1437591E-07 0.1443129E-07 0.1446665E-07 0.1448854E-07 0.1450145E-07 0.1450881E-07
 0.8144541E+04 0.1256029E-07 0.1314783E-07 0.1358792E-07 0.1391780E-07 0.1416158E-07 0.1433810E-07 0.1446249E-07 0.1454781E-07 0.1460423E-07 0.1464025E-07 0.1466255E-07 0.1467571E-07 0.1468321E-07
 0.7920512E+04 0.1269956E-07 0.1329727E-07 0.1374518E-07 0.1408102E-07 0.1432928E-07 0.1450907E-07 0.1463579E-07 0.1472271E-07 0.1478019E-07 0.1481688E-07 0.1483961E-07 0.1485301E-07 0.1486065E-07
 0.7702646E+04 0.1284106E-07 0.1344916E-07 0.1390507E-07 0.1424703E-07 0.1449987E-07 0.1468302E-07 0.1481211E-07 0.1490067E-07 0.1495924E-07 0.1499664E-07 0.1501980E-07 0.1503345E-07 0.1504124E-07
 0.7490773E+04 0.1298483E-07 0.1360357E-07 0.1406766E-07 0.1441589E-07 0.1467342E-07 0.1486001E-07 0.1499154E-07 0.1508178E-07 0.1514147E-07 0.1517958E-07 0.1520318E-07 0.1521710E-07 0.1522503E-07
 0.7284721E+04 0.1313092E-07 0.1376055E-07 0.1423303E-07 0.1458767E-07 0.1485001E-07 0.1504012E-07 0.1517415E-07 0.1526612E-07 0.1532695E-07 0.1536579E-07 0.1538984E-07 0.1540402E-07 0.1541211E-07
 0.7084343E+04 0.1327939E-07 0.1392016E-07 0.1440122E-07 0.1476243E-07 0.1502970E-07 0.1522342E-07 0.1536002E-07 0.1545375E-07 0.1551575E-07 0.1555534E-07 0.1557986E-07 0.1559433E-07 0.1560257E-07
 0.6889477E+04 0.1343028E-07 0.1408245E-07 0.1457230E-07 0.1494025E-07 0.1521257E-07 0.1540999E-07 0.1554922E-07 0.1564476E-07 0.1570797E-07 0.1574833E-07 0.1577333E-07 0.1578807E-07 0.1579648E-07
 0.6699966E+04 0.1358366E-07 0.1424749E-07 0.1474635E-07 0.1512120E-07 0.1539870E-07 0.1559992E-07 0.1574184E-07 0.1583924E-07 0.1590369E-07 0.1594484E-07 0.1597033E-07 0.1598536E-07 0.1599393E-07
 0.6515673E+04 0.1373957E-07 0.1441535E-07 0.1492344E-07 0.1530535E-07 0.1558817E-07 0.1579328E-07 0.1593796E-07 0.1603728E-07 0.1610299E-07 0.1614495E-07 0.1617095E-07 0.1618627E-07 0.1619501E-07
 0.6336449E+04 0.1389808E-07 0.1458609E-07 0.1510363E-07 0.1549279E-07 0.1578107E-07 0.1599017E-07 0.1613768E-07 0.1623896E-07 0.1630597E-07 0.1634876E-07 0.1637527E-07 0.1639090E-07 0.1639982E-07
 0.6162150E+04 0.1405925E-07 0.1475978E-07 0.1528701E-07 0.1568361E-07 0.1597747E-07 0.1619066E-07 0.1634109E-07 0.1644438E-07 0.1651273E-07 0.1655637E-07 0.1658341E-07 0.1659935E-07 0.1660845E-07
 0.5992650E+04 0.1422314E-07 0.1493650E-07 0.1547366E-07 0.1587787E-07 0.1617746E-07 0.1639486E-07 0.1654829E-07 0.1665363E-07 0.1672334E-07 0.1676787E-07 0.1679546E-07 0.1681172E-07 0.1682100E-07
 0.5827813E+04 0.1438980E-07 0.1511631E-07 0.1566364E-07 0.1607568E-07 0.1638115E-07 0.1660286E-07 0.1675936E-07 0.1686682E-07 0.1693794E-07 0.1698337E-07 0.1701151E-07 0.1702810E-07 0.1703757E-07
 0.5667510E+04 0.1455932E-07 0.1529929E-07 0.1585706E-07 0.1627712E-07 0.1658862E-07 0.1681477E-07 0.1697440E-07 0.1708405E-07 0.1715662E-07 0.1720296E-07 0.1723168E-07 0.1724861E-07 0.1725827E-07
 0.5511612E+04 0.1473175E-07 0.1548551E-07 0.1605398E-07 0.1648227E-07 0.1679997E-07 0.1703067E-07 0.1719355E-07 0.1730542E-07 0.1737947E-07 0.1742678E-07 0.1745608E-07 0.1747336E-07 0.1748321E-07
 0.5360006E+04 0.1490717E-07 0.1567508E-07 0.1625452E-07 0.1669125E-07 0.1701531E-07 0.1725067E-07 0.1741688E-07 0.1753105E-07 0.1760662E-07 0.1765490E-07 0.1768482E-07 0.1770246E-07 0.1771252E-07
 0.5212571E+04 0.1508565E-07 0.1586805E-07 0.1645874E-07 0.1690414E-07 0.1723474E-07 0.1747490E-07 0.1764452E-07 0.1776105E-07 0.1783819E-07 0.1788748E-07 0.1791801E-07 0.1793602E-07 0.1794629E-07
 0.5069187E+04 0.1526725E-07 0.1606451E-07 0.1666677E-07 0.1712107E-07 0.1745837E-07 0.1770346E-07 0.1787660E-07 0.1799555E-07 0.1807430E-07 0.1812461E-07 0.1815578E-07 0.1817417E-07 0.1818465E-07
 0.4929751E+04 0.1545207E-07 0.1626457E-07 0.1687868E-07 0.1734212E-07 0.1768631E-07 0.1793647E-07 0.1811321E-07 0.1823465E-07 0.1831506E-07 0.1836644E-07 0.1839826E-07 0.1841703E-07 0.1842774E-07
 0.4794150E+04 0.1564017E-07 0.1646830E-07 0.1709458E-07 0.1756740E-07 0.1791868E-07 0.1817405E-07 0.1835448E-07 0.1847850E-07 0.1856061E-07 0.1861308E-07 0.1864558E-07 0.1866475E-07 0.1867569E-07
 0.4662276E+04 0.1583165E-07 0.1667581E-07 0.1731458E-07 0.1779705E-07 0.1815561E-07 0.1841632E-07 0.1860058E-07 0.1872722E-07 0.1881109E-07 0.1886468E-07 0.1889788E-07 0.1891746E-07 0.1892863E-07
 0.4534032E+04 0.1602658E-07 0.1688719E-07 0.1753880E-07 0.1803117E-07 0.1839720E-07 0.1866342E-07 0.1885160E-07 0.1898096E-07 0.1906663E-07 0.1912137E-07 0.1915528E-07 0.1917529E-07 0.1918670E-07
 0.4409317E+04 0.1622506E-07 0.1710256E-07 0.1776733E-07 0.1826988E-07 0.1864361E-07 0.1891548E-07 0.1910770E-07 0.1923985E-07 0.1932737E-07 0.1938330E-07 0.1941795E-07 0.1943840E-07 0.1945006E-07
 0.4288031E+04 0.1642717E-07 0.1732199E-07 0.1800030E-07 0.1851331E-07 0.1889495E-07 0.1917265E-07 0.1936903E-07 0.1950404E-07 0.1959347E-07 0.1965062E-07 0.1968604E-07 0.1970694E-07 0.1971885E-07
 0.4170079E+04 0.1663301E-07 0.1754562E-07 0.1823784E-07 0.1876160E-07 0.1915139E-07 0.1943508E-07 0.1963572E-07 0.1977370E-07 0.1986509E-07 0.1992350E-07 0.1995971E-07 0.1998106E-07 0.1999324E-07
 0.4055374E+04 0.1684268E-07 0.1777355E-07 0.1848006E-07 0.1901490E-07 0.1941305E-07 0.1970291E-07 0.1990794E-07 0.2004897E-07 0.2014239E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3943825E+04 0.1705627E-07 0.1800591E-07 0.1872711E-07 0.1927332E-07 0.1968009E-07 0.1997629E-07 0.2018587E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3835341E+04 0.1727390E-07 0.1824281E-07 0.1897912E-07 0.1953703E-07 0.1995267E-07 0.2025542E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3729844E+04 0.1749566E-07 0.1848437E-07 0.1923621E-07 0.1980619E-07 0.2023096E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3627248E+04 0.1772168E-07 0.1873074E-07 0.1949856E-07 0.2008094E-07 0.2051511E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3527472E+04 0.1795207E-07 0.1898204E-07 0.1976632E-07 0.2036145E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3430444E+04 0.1818694E-07 0.1923842E-07 0.2003962E-07 0.2064792E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3336084E+04 0.1842643E-07 0.1950003E-07 0.2031865E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3244319E+04 0.1867066E-07 0.1976703E-07 0.2060358E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3155077E+04 0.1891977E-07 0.2003955E-07 0.2089457E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3068291E+04 0.1917392E-07 0.2031779E-07 0.2119183E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2983893E+04 0.1943321E-07 0.2060189E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2901814E+04 0.1969784E-07 0.2089206E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2821995E+04 0.1996793E-07 0.2118847E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2744372E+04 0.2024367E-07 0.2149132E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2668881E+04 0.2052523E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2595470E+04 0.2081276E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2524077E+04 0.2110649E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2454648E+04 0.2140658E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2387127E+04 0.2171326E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2321466E+04 0.2202671E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.2257610E+04 0.2234718E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
