#The covariance of log_10(P[k_1,k_2]) DR11 pre reconstruction, for k < 0.3
#kbin_1 kbin_2 cov(log_10(P[k_1,k_2])), first bin index is 1
32 5 2.12155e-06
32 6 4.88075e-06
32 7 6.73984e-06
32 8 3.11032e-06
32 9 3.28831e-06
32 10 5.57516e-06
32 11 2.7454e-06
32 12 1.43487e-06
32 13 4.45832e-06
32 14 2.42567e-06
32 15 4.11023e-06
32 16 2.53234e-06
32 17 3.94754e-06
32 18 3.65777e-06
32 19 1.86424e-06
32 20 3.29018e-06
32 21 3.40729e-06
32 22 3.618e-06
32 23 4.80024e-06
32 24 3.24724e-06
32 25 3.33967e-06
32 26 3.33239e-06
32 27 5.72674e-06
32 28 4.41792e-06
32 29 4.18678e-06
32 30 3.10452e-06
32 31 8.20951e-06
32 32 2.51159e-05
32 33 9.09616e-06
32 34 4.25668e-06
32 35 4.47536e-06
32 36 4.97052e-06
32 37 3.69042e-06
33 1 -5.2092e-06
33 2 1.82465e-05
33 3 1.27196e-05
33 4 6.62579e-06
33 5 6.0933e-06
33 6 8.44328e-06
33 7 8.41599e-06
33 8 3.5458e-06
33 9 4.968e-06
33 10 2.88762e-06
33 11 1.41949e-06
33 12 7.72148e-07
33 13 4.35089e-06
33 14 2.61182e-06
33 15 3.69681e-06
33 16 3.31171e-06
33 17 3.33507e-06
33 18 5.36462e-06
33 19 3.55797e-06
33 20 5.27972e-06
33 21 3.6708e-06
33 22 2.3834e-06
33 23 3.00257e-06
33 24 5.77552e-06
33 25 4.88001e-06
33 26 3.15955e-06
33 27 4.20633e-06
33 28 3.75373e-06
33 29 3.95809e-06
33 30 4.24595e-06
33 31 6.02204e-06
33 32 9.09616e-06
33 33 2.5748e-05
33 34 1.00577e-05
33 35 6.0028e-06
33 36 6.55979e-06
33 37 4.30377e-06
34 1 4.20729e-05
34 2 1.2331e-05
34 3 1.39064e-05
34 4 7.9835e-06
34 5 1.10091e-05
34 6 6.72395e-06
34 7 8.8504e-06
34 8 7.67553e-06
34 9 4.72661e-06
34 10 4.10592e-06
34 11 6.55356e-06
34 12 4.76322e-06
34 13 5.99133e-06
34 14 2.3236e-06
34 15 4.78754e-06
34 16 6.50317e-06
34 17 6.14759e-06
34 18 5.34673e-06
34 19 3.42434e-06
34 20 5.87462e-06
34 21 4.52845e-06
34 22 3.03422e-06
34 23 2.12767e-06
34 24 3.6681e-06
34 25 4.57927e-06
34 26 3.21454e-06
34 27 4.09843e-06
34 28 5.25457e-06
34 29 4.54248e-06
34 30 4.78353e-06
34 31 5.03789e-06
34 32 4.25668e-06
34 33 1.00577e-05
34 34 2.50586e-05
34 35 9.80102e-06
34 36 7.01806e-06
34 37 4.41221e-06
35 1 2.17243e-07
35 2 9.81726e-06
35 3 1.52098e-05
35 4 7.22201e-06
35 5 6.24328e-06
35 6 3.95315e-06
35 7 8.73711e-06
35 8 4.4985e-06
35 9 2.71385e-06
35 10 5.51179e-06
35 11 3.4215e-06
35 12 3.75002e-06
35 13 5.58888e-06
35 14 4.20293e-06
35 15 5.09839e-06
35 16 5.49441e-06
35 17 3.28048e-06
35 18 5.49544e-06
35 19 3.23525e-06
35 20 3.44672e-06
35 21 3.8714e-06
35 22 3.24202e-06
35 23 2.77954e-06
35 24 4.43434e-06
35 25 4.66915e-06
35 26 3.1233e-06
35 27 4.75981e-06
35 28 4.68571e-06
35 29 4.62444e-06
35 30 4.38106e-06
35 31 4.94022e-06
35 32 4.47536e-06
35 33 6.0028e-06
35 34 9.80102e-06
35 35 2.39033e-05
35 36 9.9687e-06
35 37 4.99307e-06
36 1 3.29719e-05
36 2 1.45272e-05
36 3 1.08321e-05
36 4 4.25656e-06
36 5 4.85336e-06
36 6 1.72001e-06
36 7 7.09053e-06
36 8 6.69726e-06
36 9 4.22973e-06
36 10 3.9901e-06
36 11 3.49321e-06
36 12 3.98821e-06
36 13 5.56858e-06
36 14 2.6641e-06
36 15 3.26904e-06
36 16 3.81302e-06
36 17 3.4265e-06
36 18 5.94108e-06
36 19 5.47182e-06
36 20 3.75802e-06
36 21 4.2135e-06
36 22 2.92934e-06
36 23 3.95015e-06
36 24 4.873e-06
36 25 4.56977e-06
36 26 5.05915e-06
36 27 4.77011e-06
36 28 4.55194e-06
36 29 3.94203e-06
36 30 4.64967e-06
36 31 6.33531e-06
36 32 4.97052e-06
36 33 6.55979e-06
36 34 7.01806e-06
36 35 9.9687e-06
36 36 2.68835e-05
36 37 9.53512e-06
37 1 3.81982e-05
37 2 -3.58346e-06
37 3 3.48999e-06
37 4 -2.13484e-06
37 5 3.14365e-06
37 6 -1.34563e-06
37 7 2.25923e-08
37 8 3.93012e-06
37 9 3.68629e-06
37 10 1.55944e-06
37 11 9.91453e-07
37 12 1.45932e-06
37 13 5.22281e-07
37 14 2.51379e-06
37 15 2.90985e-06
37 16 4.36148e-06
37 17 2.49637e-06
37 18 3.47802e-06
37 19 2.44337e-06
37 20 2.69909e-06
37 21 4.12393e-06
37 22 2.81375e-06
37 23 4.64892e-06
37 24 5.97676e-06
37 25 5.03091e-06
37 26 4.1884e-06
37 27 4.13001e-06
37 28 3.70994e-06
37 29 3.93495e-06
37 30 3.70393e-06
37 31 4.56911e-06
37 32 3.69042e-06
37 33 4.30377e-06
37 34 4.41221e-06
37 35 4.99307e-06
37 36 9.53512e-06
37 37 2.60143e-05
