 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.1173986E+05 0.1772457E-06 0.1809426E-06 0.1840570E-06 0.1867898E-06 0.1892466E-06 0.1914951E-06 0.1935765E-06 0.1955274E-06 0.1973632E-06 0.1990990E-06 0.2007598E-06 0.2023369E-06 0.2038442E-06
 0.1083258E+05 0.1783722E-06 0.1820671E-06 0.1851792E-06 0.1879093E-06 0.1903632E-06 0.1926087E-06 0.1946870E-06 0.1966348E-06 0.1984672E-06 0.2001998E-06 0.2018571E-06 0.2034309E-06 0.2049348E-06
 0.9995412E+04 0.1795291E-06 0.1832229E-06 0.1863331E-06 0.1890611E-06 0.1915126E-06 0.1937555E-06 0.1958310E-06 0.1977760E-06 0.1996055E-06 0.2013351E-06 0.2029894E-06 0.2045600E-06 0.2060608E-06
 0.9222945E+04 0.1807171E-06 0.1844102E-06 0.1875192E-06 0.1902455E-06 0.1926950E-06 0.1949357E-06 0.1970089E-06 0.1989514E-06 0.2007784E-06 0.2025053E-06 0.2041569E-06 0.2057247E-06 0.2072227E-06
 0.8510175E+04 0.1819365E-06 0.1856296E-06 0.1887378E-06 0.1914629E-06 0.1939108E-06 0.1961498E-06 0.1982210E-06 0.2001614E-06 0.2019861E-06 0.2037107E-06 0.2053599E-06 0.2069253E-06 0.2084208E-06
 0.7852490E+04 0.1831877E-06 0.1868814E-06 0.1899894E-06 0.1927137E-06 0.1951605E-06 0.1973981E-06 0.1994677E-06 0.2014063E-06 0.2032292E-06 0.2049518E-06 0.2065988E-06 0.2081620E-06 0.2096553E-06
 0.7245632E+04 0.1844709E-06 0.1881658E-06 0.1912741E-06 0.1939981E-06 0.1964443E-06 0.1986809E-06 0.2007493E-06 0.2026864E-06 0.2045077E-06 0.2062286E-06 0.2078738E-06 0.2094351E-06 0.2109264E-06
 0.6685674E+04 0.1857865E-06 0.1894832E-06 0.1925923E-06 0.1953164E-06 0.1977623E-06 0.1999982E-06 0.2020657E-06 0.2040018E-06 0.2058218E-06 0.2075413E-06 0.2091850E-06 0.2107447E-06 0.2122343E-06
 0.6168990E+04 0.1871345E-06 0.1908336E-06 0.1939439E-06 0.1966686E-06 0.1991146E-06 0.2013502E-06 0.2034172E-06 0.2053525E-06 0.2071715E-06 0.2088899E-06 0.2105323E-06 0.2120906E-06 0.2135788E-06
 0.5692237E+04 0.1885150E-06 0.1922169E-06 0.1953290E-06 0.1980546E-06 0.2005010E-06 0.2027367E-06 0.2048034E-06 0.2067382E-06 0.2085566E-06 0.2102741E-06 0.2119155E-06 0.2134728E-06 0.2149597E-06
 0.5252328E+04 0.1899275E-06 0.1936328E-06 0.1967470E-06 0.1994740E-06 0.2019212E-06 0.2041573E-06 0.2062240E-06 0.2081586E-06 0.2099765E-06 0.2116935E-06 0.2133342E-06 0.2148905E-06 0.2163764E-06
 0.4846417E+04 0.1913717E-06 0.1950808E-06 0.1981975E-06 0.2009262E-06 0.2033744E-06 0.2056111E-06 0.2076782E-06 0.2096128E-06 0.2114306E-06 0.2131471E-06 0.2147873E-06 0.2163430E-06 0.2178281E-06
 0.4471875E+04 0.1928464E-06 0.1965597E-06 0.1996793E-06 0.2024099E-06 0.2048595E-06 0.2070971E-06 0.2091647E-06 0.2110996E-06 0.2129174E-06 0.2146337E-06 0.2162735E-06 0.2178287E-06 0.2193132E-06
 0.4126278E+04 0.1943502E-06 0.1980681E-06 0.2011907E-06 0.2039235E-06 0.2063747E-06 0.2086134E-06 0.2106817E-06 0.2126170E-06 0.2144349E-06 0.2161512E-06 0.2177908E-06 0.2193456E-06 0.2208297E-06
 0.3807390E+04 0.1958809E-06 0.1996034E-06 0.2027293E-06 0.2054645E-06 0.2079173E-06 0.2101572E-06 0.2122263E-06 0.2141621E-06 0.2159803E-06 0.2176967E-06 0.2193362E-06 0.2208907E-06 0.2223743E-06
 0.3513147E+04 0.1974350E-06 0.2011623E-06 0.2042915E-06 0.2070290E-06 0.2094835E-06 0.2117247E-06 0.2137946E-06 0.2157310E-06 0.2175494E-06 0.2192659E-06 0.2209053E-06 0.2224595E-06 0.2239428E-06
 0.3241643E+04 0.1990079E-06 0.2027397E-06 0.2058721E-06 0.2086118E-06 0.2110680E-06 0.2133102E-06 0.2153809E-06 0.2173177E-06 0.2191364E-06 0.2208528E-06 0.2224920E-06 0.2240459E-06 0.2255287E-06
 0.2991122E+04 0.2005925E-06 0.2043286E-06 0.2074637E-06 0.2102054E-06 0.2126628E-06 0.2149059E-06 0.2169771E-06 0.2189141E-06 0.2207327E-06 0.2224489E-06 0.2240877E-06 0.2256411E-06 0.2271232E-06
 0.2759961E+04 0.2021792E-06 0.2059186E-06 0.2090558E-06 0.2117988E-06 0.2142570E-06 0.2165004E-06 0.2185717E-06 0.2205084E-06 0.2223266E-06 0.2240422E-06 0.2256802E-06 0.2272327E-06 0.2287137E-06
 0.2546665E+04 0.2037536E-06 0.2074951E-06 0.2106333E-06 0.2133766E-06 0.2158346E-06 0.2180775E-06 0.2201480E-06 0.2220837E-06 0.2239008E-06 0.2256150E-06 0.2272516E-06 0.2288026E-06 0.2302821E-06
 0.2349853E+04 0.2052958E-06 0.2090373E-06 0.2121748E-06 0.2149168E-06 0.2173733E-06 0.2196144E-06 0.2216829E-06 0.2236166E-06 0.2254314E-06 0.2271434E-06 0.2287776E-06 0.2303261E-06 0.2318031E-06
 0.2168251E+04 0.2073144E-06 0.2110722E-06 0.2142228E-06 0.2169760E-06 0.2194421E-06 0.2216918E-06 0.2237679E-06 0.2257085E-06 0.2275296E-06 0.2292474E-06 0.2308870E-06 0.2324406E-06 0.2339223E-06
 0.2000684E+04 0.2100093E-06 0.2138068E-06 0.2169904E-06 0.2197722E-06 0.2222638E-06 0.2245366E-06 0.2266340E-06 0.2285944E-06 0.2304340E-06 0.2321692E-06 0.2338253E-06 0.2353945E-06 0.2368910E-06
 0.1846067E+04 0.2131762E-06 0.2170290E-06 0.2202590E-06 0.2230813E-06 0.2256091E-06 0.2279149E-06 0.2300427E-06 0.2320315E-06 0.2338977E-06 0.2356581E-06 0.2373382E-06 0.2389300E-06 0.2404482E-06
 0.1703399E+04 0.2167106E-06 0.2206306E-06 0.2239170E-06 0.2267886E-06 0.2293607E-06 0.2317069E-06 0.2338721E-06 0.2358958E-06 0.2377949E-06 0.2395862E-06 0.2412959E-06 0.2429158E-06 0.2444607E-06
 0.1571756E+04 0.2205528E-06 0.2245496E-06 0.2279007E-06 0.2308290E-06 0.2334519E-06 0.2358446E-06 0.2380527E-06 0.2401167E-06 0.2420536E-06 0.2438806E-06 0.2456245E-06 0.2472768E-06 0.2488526E-06
 0.1450288E+04 0.2246677E-06 0.2287499E-06 0.2321727E-06 0.2351639E-06 0.2378434E-06 0.2402879E-06 0.2425439E-06 0.2446527E-06 0.2466318E-06 0.2484987E-06 0.2502807E-06 0.2519691E-06 0.2535796E-06
 0.1338206E+04 0.2290337E-06 0.2332088E-06 0.2367099E-06 0.2397699E-06 0.2425111E-06 0.2450121E-06 0.2473204E-06 0.2494782E-06 0.2515034E-06 0.2534139E-06 0.2552376E-06 0.2569657E-06 0.2586140E-06
 0.1234787E+04 0.2336373E-06 0.2379125E-06 0.2414980E-06 0.2446320E-06 0.2474398E-06 0.2500017E-06 0.2523665E-06 0.2545773E-06 0.2566523E-06 0.2586100E-06 0.2604787E-06 0.2622497E-06 0.2639389E-06
 0.1139360E+04 0.2384703E-06 0.2428525E-06 0.2465282E-06 0.2497413E-06 0.2526204E-06 0.2552476E-06 0.2576728E-06 0.2599403E-06 0.2620687E-06 0.2640768E-06 0.2659939E-06 0.2678107E-06 0.2695439E-06
 0.1051307E+04 0.2435282E-06 0.2480239E-06 0.2517954E-06 0.2550928E-06 0.2580477E-06 0.2607443E-06 0.2632339E-06 0.2655617E-06 0.2677469E-06 0.2698088E-06 0.2717774E-06 0.2736431E-06 0.2754230E-06
 0.9700599E+03 0.2488083E-06 0.2534242E-06 0.2572972E-06 0.2606838E-06 0.2637189E-06 0.2664891E-06 0.2690468E-06 0.2714386E-06 0.2736840E-06 0.2758029E-06 0.2778261E-06 0.2797437E-06 0.2815732E-06
 0.8950915E+03 0.2543098E-06 0.2590525E-06 0.2630325E-06 0.2665131E-06 0.2696330E-06 0.2724808E-06 0.2751105E-06 0.2775698E-06 0.2798789E-06 0.2820581E-06 0.2841389E-06 0.2861114E-06 0.2879933E-06
 0.8259169E+03 0.2600331E-06 0.2649090E-06 0.2690016E-06 0.2725812E-06 0.2757903E-06 0.2787198E-06 0.2814253E-06 0.2839558E-06 0.2863320E-06 0.2885746E-06 0.2907162E-06 0.2927465E-06 0.2946838E-06
 0.7620882E+03 0.2659775E-06 0.2709932E-06 0.2752039E-06 0.2788874E-06 0.2821901E-06 0.2852055E-06 0.2879906E-06 0.2905958E-06 0.2930424E-06 0.2953517E-06 0.2975573E-06 0.2996483E-06 0.3016437E-06
 0.7031923E+03 0.2721436E-06 0.2773055E-06 0.2816399E-06 0.2854322E-06 0.2888329E-06 0.2919383E-06 0.2948068E-06 0.2974904E-06 0.3000108E-06 0.3023900E-06 0.3046626E-06 0.3068173E-06 0.3088737E-06
 0.6488481E+03 0.2790836E-06 0.2838454E-06 0.2883088E-06 0.2922148E-06 0.2957180E-06 0.2989174E-06 0.3018731E-06 0.3046386E-06 0.3072362E-06 0.3096886E-06 0.3120312E-06 0.3142526E-06 0.3163728E-06
 0.5987037E+03 0.2876092E-06 0.2906105E-06 0.2952085E-06 0.2992330E-06 0.3028430E-06 0.3061403E-06 0.3091870E-06 0.3120378E-06 0.3147160E-06 0.3172446E-06 0.3196604E-06 0.3219513E-06 0.3241381E-06
 0.5524345E+03 0.2964878E-06 0.2975962E-06 0.3023340E-06 0.3064816E-06 0.3102025E-06 0.3136018E-06 0.3167429E-06 0.3196826E-06 0.3224445E-06 0.3250525E-06 0.3275443E-06 0.3299075E-06 0.3321636E-06
 0.5097411E+03 0.3057380E-06 0.3057380E-06 0.3096765E-06 0.3139514E-06 0.3177873E-06 0.3212920E-06 0.3251925E-06 0.3275628E-06 0.3306971E-06 0.3331016E-06 0.3356722E-06 0.3381104E-06 0.3404382E-06
 0.4703472E+03 0.3153795E-06 0.3153795E-06 0.3172204E-06 0.3216267E-06 0.3279212E-06 0.3291944E-06 0.3357246E-06 0.3357246E-06 0.3414872E-06 0.3414872E-06 0.3460931E-06 0.3465412E-06 0.3499485E-06
 0.4339977E+03 0.3254335E-06 0.3254335E-06 0.3254335E-06 0.3294805E-06 0.3385520E-06 0.3385520E-06 0.3467210E-06 0.3467210E-06 0.3527569E-06 0.3527569E-06 0.3575833E-06 0.3575833E-06 0.3616246E-06
 0.4004574E+03 0.3359223E-06 0.3359223E-06 0.3359223E-06 0.3374676E-06 0.3496513E-06 0.3496513E-06 0.3582077E-06 0.3582077E-06 0.3645334E-06 0.3645334E-06 0.3695938E-06 0.3695938E-06 0.3738325E-06
 0.3695092E+03 0.3468700E-06 0.3468700E-06 0.3468700E-06 0.3468700E-06 0.3612456E-06 0.3612456E-06 0.3702128E-06 0.3702128E-06 0.3768461E-06 0.3768461E-06 0.3821548E-06 0.3821548E-06 0.3866031E-06
 0.3409527E+03 0.3583021E-06 0.3583021E-06 0.3583021E-06 0.3583021E-06 0.3733629E-06 0.3733629E-06 0.3827661E-06 0.3827661E-06 0.3897259E-06 0.3897259E-06 0.3952987E-06 0.3952987E-06 0.3999698E-06
 0.3146031E+03 0.3702458E-06 0.3702458E-06 0.3702458E-06 0.3702458E-06 0.3860335E-06 0.3860335E-06 0.3958995E-06 0.3958995E-06 0.4032065E-06 0.4032065E-06 0.4090599E-06 0.4090599E-06 0.4139683E-06
 0.2902899E+03 0.3827304E-06 0.3827304E-06 0.3827304E-06 0.3827304E-06 0.3992896E-06 0.3992896E-06 0.4096475E-06 0.4096475E-06 0.4173237E-06 0.4173237E-06 0.4234758E-06 0.4234758E-06 0.4286367E-06
 0.2678557E+03 0.3838938E-06 0.3921567E-06 0.3957871E-06 0.3957871E-06 0.4107556E-06 0.4131657E-06 0.4204746E-06 0.4240468E-06 0.4289861E-06 0.4321159E-06 0.4366303E-06 0.4385862E-06 0.4435796E-06
 0.2471552E+03 0.3969197E-06 0.4055843E-06 0.4094493E-06 0.4094493E-06 0.4251058E-06 0.4276989E-06 0.4353171E-06 0.4391369E-06 0.4442655E-06 0.4476246E-06 0.4523065E-06 0.4544341E-06 0.4596203E-06
 0.2280545E+03 0.4105212E-06 0.4196112E-06 0.4237528E-06 0.4237528E-06 0.4401111E-06 0.4429290E-06 0.4508451E-06 0.4549601E-06 0.4602577E-06 0.4638942E-06 0.4687208E-06 0.4710656E-06 0.4764226E-06
 0.2104299E+03 0.4247191E-06 0.4342595E-06 0.4387359E-06 0.4387359E-06 0.4557964E-06 0.4588988E-06 0.4670851E-06 0.4715623E-06 0.4769909E-06 0.4809727E-06 0.4859027E-06 0.4885306E-06 0.4940172E-06
 0.1941674E+03 0.4395295E-06 0.4495462E-06 0.4544401E-06 0.4544401E-06 0.4721811E-06 0.4756541E-06 0.4840580E-06 0.4889924E-06 0.4944870E-06 0.4989117E-06 0.5038753E-06 0.5068826E-06 0.5124284E-06
 0.1791617E+03 0.4549605E-06 0.4654800E-06 0.4709094E-06 0.4709094E-06 0.4892754E-06 0.4932445E-06 0.5017748E-06 0.5073036E-06 0.5127582E-06 0.5177667E-06 0.5226516E-06 0.5261797E-06 0.5316699E-06
 0.1653157E+03 0.4710078E-06 0.4820565E-06 0.4881916E-06 0.4881916E-06 0.5070752E-06 0.5117232E-06 0.5202316E-06 0.5261847E-06 0.5318004E-06 0.5371234E-06 0.5422278E-06 0.5464843E-06 0.5517383E-06
 0.1525398E+03 0.4876484E-06 0.4992519E-06 0.5063378E-06 0.5063378E-06 0.5255543E-06 0.5311479E-06 0.5394011E-06 0.5456701E-06 0.5515857E-06 0.5571948E-06 0.5625750E-06 0.5676969E-06 0.5726038E-06
 0.1407511E+03 0.5048329E-06 0.5170144E-06 0.5254034E-06 0.5254034E-06 0.5446557E-06 0.5515804E-06 0.5592233E-06 0.5658223E-06 0.5720513E-06 0.5779594E-06 0.5836282E-06 0.5890263E-06 0.5941991E-06
 0.1298736E+03 0.5224764E-06 0.5352548E-06 0.5454480E-06 0.5454480E-06 0.5642802E-06 0.5722170E-06 0.5795935E-06 0.5865340E-06 0.5930876E-06 0.5993055E-06 0.6052732E-06 0.6109575E-06 0.6164062E-06
 0.1198367E+03 0.5404499E-06 0.5538375E-06 0.5651937E-06 0.5665357E-06 0.5842759E-06 0.5926063E-06 0.6003514E-06 0.6076410E-06 0.6145264E-06 0.6210610E-06 0.6273345E-06 0.6333117E-06 0.6390426E-06
 0.1105754E+03 0.5585755E-06 0.5725749E-06 0.5844561E-06 0.5887361E-06 0.6044330E-06 0.6131589E-06 0.6212743E-06 0.6289149E-06 0.6361339E-06 0.6429869E-06 0.6495678E-06 0.6558395E-06 0.6618542E-06
 0.1020299E+03 0.5766308E-06 0.5912323E-06 0.6036302E-06 0.6121244E-06 0.6244874E-06 0.6336024E-06 0.6420821E-06 0.6500680E-06 0.6576151E-06 0.6647814E-06 0.6716648E-06 0.6782262E-06 0.6845200E-06
 0.9414481E+02 0.5943664E-06 0.6095464E-06 0.6224404E-06 0.6338345E-06 0.6441424E-06 0.6536305E-06 0.6624596E-06 0.6707764E-06 0.6786380E-06 0.6861044E-06 0.6932774E-06 0.7001162E-06 0.7066773E-06
 0.8686909E+02 0.6115401E-06 0.6272610E-06 0.6406184E-06 0.6524249E-06 0.6631083E-06 0.6729441E-06 0.6820985E-06 0.6907232E-06 0.6988772E-06 0.7066225E-06 0.7140647E-06 0.7211611E-06 0.7279702E-06
 0.8015566E+02 0.6279594E-06 0.6441721E-06 0.6579500E-06 0.6701303E-06 0.6811536E-06 0.6913037E-06 0.7007518E-06 0.7096542E-06 0.7180717E-06 0.7260683E-06 0.7337525E-06 0.7410805E-06 0.7481125E-06
 0.7396105E+02 0.6435188E-06 0.6601674E-06 0.6743172E-06 0.6868272E-06 0.6981496E-06 0.7085759E-06 0.7182816E-06 0.7274274E-06 0.7360754E-06 0.7442913E-06 0.7521868E-06 0.7597165E-06 0.7669424E-06
 0.6824518E+02 0.6582168E-06 0.6752445E-06 0.6897164E-06 0.7025111E-06 0.7140912E-06 0.7247547E-06 0.7346813E-06 0.7440351E-06 0.7528798E-06 0.7612827E-06 0.7693577E-06 0.7770587E-06 0.7844489E-06
 0.6297104E+02 0.6721461E-06 0.6895001E-06 0.7042479E-06 0.7172856E-06 0.7290849E-06 0.7399495E-06 0.7500627E-06 0.7595919E-06 0.7686020E-06 0.7771615E-06 0.7853867E-06 0.7932306E-06 0.8007576E-06
 0.5810450E+02 0.6854633E-06 0.7030986E-06 0.7180831E-06 0.7313283E-06 0.7433138E-06 0.7543487E-06 0.7646193E-06 0.7742959E-06 0.7834445E-06 0.7921349E-06 0.8004852E-06 0.8084477E-06 0.8160880E-06
 0.5361405E+02 0.6983546E-06 0.7162358E-06 0.7314259E-06 0.7448504E-06 0.7569961E-06 0.7681768E-06 0.7785817E-06 0.7883834E-06 0.7976493E-06 0.8064500E-06 0.8149054E-06 0.8229673E-06 0.8307021E-06
 0.4947064E+02 0.7110065E-06 0.7291074E-06 0.7444803E-06 0.7580633E-06 0.7703500E-06 0.7816585E-06 0.7921805E-06 0.8020911E-06 0.8114585E-06 0.8203544E-06 0.8289001E-06 0.8370470E-06 0.8448626E-06
 0.4564744E+02 0.7235878E-06 0.7418910E-06 0.7574312E-06 0.7711586E-06 0.7835732E-06 0.7949971E-06 0.8056246E-06 0.8156328E-06 0.8250909E-06 0.8340716E-06 0.8426974E-06 0.8509196E-06 0.8588063E-06
 0.4211970E+02 0.7362429E-06 0.7547376E-06 0.7704358E-06 0.7842990E-06 0.7968335E-06 0.8083653E-06 0.8190910E-06 0.8291898E-06 0.8387319E-06 0.8477908E-06 0.8564905E-06 0.8647818E-06 0.8727336E-06
 0.3886460E+02 0.7490901E-06 0.7677715E-06 0.7836230E-06 0.7976179E-06 0.8102683E-06 0.8219041E-06 0.8327244E-06 0.8429103E-06 0.8525329E-06 0.8616667E-06 0.8704368E-06 0.8787939E-06 0.8868077E-06
 0.3586106E+02 0.7622259E-06 0.7810933E-06 0.7970973E-06 0.8112229E-06 0.8239883E-06 0.8357272E-06 0.8466411E-06 0.8569131E-06 0.8666152E-06 0.8758228E-06 0.8846624E-06 0.8930844E-06 0.9011592E-06
 0.3308964E+02 0.7757285E-06 0.7947844E-06 0.8109431E-06 0.8252011E-06 0.8380829E-06 0.8499261E-06 0.8609346E-06 0.8712936E-06 0.8810761E-06 0.8903584E-06 0.8992682E-06 0.9077557E-06 0.9158919E-06
 0.3053240E+02 0.7896626E-06 0.8089121E-06 0.8252295E-06 0.8396236E-06 0.8526250E-06 0.8645754E-06 0.8756812E-06 0.8861297E-06 0.8959949E-06 0.9053539E-06 0.9143358E-06 0.9228907E-06 0.9310903E-06
 0.2817278E+02 0.8040832E-06 0.8235333E-06 0.8400154E-06 0.8545505E-06 0.8676760E-06 0.8797378E-06 0.8909447E-06 0.9014861E-06 0.9114373E-06 0.9208762E-06 0.9299333E-06 0.9385583E-06 0.9468239E-06
 0.2599553E+02 0.8190389E-06 0.8386980E-06 0.8553518E-06 0.8700342E-06 0.8832894E-06 0.8954675E-06 0.9067802E-06 0.9174191E-06 0.9274603E-06 0.9369830E-06 0.9461189E-06 0.9548177E-06 0.9631527E-06
 0.2398654E+02 0.8345738E-06 0.8544516E-06 0.8712852E-06 0.8861220E-06 0.8995133E-06 0.9118137E-06 0.9232375E-06 0.9339788E-06 0.9441149E-06 0.9537259E-06 0.9629451E-06 0.9717217E-06 0.9801300E-06
 0.2213280E+02 0.8507299E-06 0.8708371E-06 0.8878595E-06 0.9028586E-06 0.9163930E-06 0.9288221E-06 0.9403631E-06 0.9512125E-06 0.9614487E-06 0.9711531E-06 0.9804602E-06 0.9893192E-06 0.9978052E-06
 0.2042233E+02 0.8675483E-06 0.8878964E-06 0.9051174E-06 0.9202873E-06 0.9339725E-06 0.9465373E-06 0.9582020E-06 0.9691656E-06 0.9795077E-06 0.9893107E-06 0.9987110E-06 0.1007657E-05 0.1016226E-05
 0.1884405E+02 0.8850700E-06 0.9056715E-06 0.9231015E-06 0.9384513E-06 0.9522955E-06 0.9650036E-06 0.9767989E-06 0.9878832E-06 0.9983373E-06 0.1008245E-05 0.1017744E-05 0.1026783E-05 0.1035439E-05
 0.1738774E+02 0.9033374E-06 0.9242054E-06 0.9418553E-06 0.9573948E-06 0.9714068E-06 0.9842661E-06 0.9961994E-06 0.1007411E-05 0.1017984E-05 0.1028002E-05 0.1037606E-05 0.1046743E-05 0.1055492E-05
 0.1604398E+02 0.9223942E-06 0.9435426E-06 0.9614243E-06 0.9771636E-06 0.9913526E-06 0.1004372E-05 0.1016451E-05 0.1027797E-05 0.1038496E-05 0.1048631E-05 0.1058346E-05 0.1067587E-05 0.1076434E-05
 0.1480406E+02 0.9422864E-06 0.9637299E-06 0.9818557E-06 0.9978058E-06 0.1012181E-05 0.1025369E-05 0.1037602E-05 0.1049092E-05 0.1059922E-05 0.1070182E-05 0.1080014E-05 0.1089365E-05 0.1098317E-05
 0.1365997E+02 0.9630627E-06 0.9848169E-06 0.1003200E-05 0.1019372E-05 0.1033945E-05 0.1047310E-05 0.1059706E-05 0.1071346E-05 0.1082317E-05 0.1092708E-05 0.1102664E-05 0.1112133E-05 0.1121195E-05
 0.1260430E+02 0.9847750E-06 0.1006856E-05 0.1025510E-05 0.1041916E-05 0.1056697E-05 0.1070250E-05 0.1082817E-05 0.1094617E-05 0.1105736E-05 0.1116266E-05 0.1126354E-05 0.1135946E-05 0.1145126E-05
 0.1163021E+02 0.1007479E-05 0.1029904E-05 0.1048843E-05 0.1065496E-05 0.1080496E-05 0.1094247E-05 0.1106996E-05 0.1118964E-05 0.1130240E-05 0.1140917E-05 0.1151144E-05 0.1160867E-05 0.1170171E-05
 0.1073140E+02 0.1031233E-05 0.1054021E-05 0.1073260E-05 0.1090174E-05 0.1105404E-05 0.1119365E-05 0.1132305E-05 0.1144451E-05 0.1155893E-05 0.1166724E-05 0.1177099E-05 0.1186961E-05 0.1196396E-05
 0.9902056E+01 0.1056102E-05 0.1079271E-05 0.1098828E-05 0.1116015E-05 0.1131489E-05 0.1145671E-05 0.1158813E-05 0.1171146E-05 0.1182763E-05 0.1193759E-05 0.1204289E-05 0.1214298E-05 0.1223872E-05
 0.9136803E+01 0.1082154E-05 0.1105725E-05 0.1125615E-05 0.1143092E-05 0.1158823E-05 0.1173237E-05 0.1186593E-05 0.1199125E-05 0.1210926E-05 0.1222095E-05 0.1232790E-05 0.1242954E-05 0.1252675E-05
 0.8430690E+01 0.1109463E-05 0.1133458E-05 0.1153699E-05 0.1171481E-05 0.1187483E-05 0.1202143E-05 0.1215724E-05 0.1228465E-05 0.1240462E-05 0.1251814E-05 0.1262683E-05 0.1273010E-05 0.1282887E-05
 0.7779148E+01 0.1138110E-05 0.1162550E-05 0.1183162E-05 0.1201265E-05 0.1217554E-05 0.1232472E-05 0.1246291E-05 0.1259253E-05 0.1271456E-05 0.1283002E-05 0.1294055E-05 0.1304556E-05 0.1314597E-05
 0.7177958E+01 0.1168179E-05 0.1193089E-05 0.1214093E-05 0.1232535E-05 0.1249125E-05 0.1264317E-05 0.1278387E-05 0.1291583E-05 0.1304004E-05 0.1315755E-05 0.1327001E-05 0.1337686E-05 0.1347901E-05
 0.6623230E+01 0.1199765E-05 0.1225171E-05 0.1246587E-05 0.1265387E-05 0.1282295E-05 0.1297777E-05 0.1312112E-05 0.1325554E-05 0.1338205E-05 0.1350172E-05 0.1361624E-05 0.1372503E-05 0.1382903E-05
 0.6111372E+01 0.1232970E-05 0.1258898E-05 0.1280749E-05 0.1299927E-05 0.1317171E-05 0.1332958E-05 0.1347573E-05 0.1361276E-05 0.1374171E-05 0.1386366E-05 0.1398036E-05 0.1409119E-05 0.1419714E-05
 0.5639071E+01 0.1267902E-05 0.1294382E-05 0.1316692E-05 0.1336268E-05 0.1353868E-05 0.1369977E-05 0.1384888E-05 0.1398866E-05 0.1412019E-05 0.1424456E-05 0.1436355E-05 0.1447656E-05 0.1458456E-05
 0.5203272E+01 0.1304681E-05 0.1331744E-05 0.1354539E-05 0.1374536E-05 0.1392512E-05 0.1408961E-05 0.1424185E-05 0.1438454E-05 0.1451879E-05 0.1464572E-05 0.1476714E-05 0.1488244E-05 0.1499263E-05
 0.4801151E+01 0.1343438E-05 0.1371116E-05 0.1394423E-05 0.1414866E-05 0.1433237E-05 0.1450047E-05 0.1465602E-05 0.1480180E-05 0.1493892E-05 0.1506856E-05 0.1519255E-05 0.1531028E-05 0.1542278E-05
 0.4430108E+01 0.1384313E-05 0.1412641E-05 0.1436489E-05 0.1457403E-05 0.1476195E-05 0.1493385E-05 0.1509291E-05 0.1524194E-05 0.1538211E-05 0.1551461E-05 0.1564133E-05 0.1576164E-05 0.1587658E-05
 0.4087739E+01 0.1427460E-05 0.1456475E-05 0.1480897E-05 0.1502309E-05 0.1521545E-05 0.1539139E-05 0.1555415E-05 0.1570663E-05 0.1585003E-05 0.1598557E-05 0.1611518E-05 0.1623820E-05 0.1635574E-05
 0.3771829E+01 0.1473047E-05 0.1502791E-05 0.1527819E-05 0.1549759E-05 0.1569464E-05 0.1587485E-05 0.1604154E-05 0.1619769E-05 0.1634451E-05 0.1648325E-05 0.1661592E-05 0.1674184E-05 0.1686213E-05
 0.3480334E+01 0.1521259E-05 0.1551774E-05 0.1577445E-05 0.1599943E-05 0.1620147E-05 0.1638621E-05 0.1655706E-05 0.1671708E-05 0.1686752E-05 0.1700968E-05 0.1714559E-05 0.1727458E-05 0.1739778E-05
