 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.5252328E+04 0.3165617E-07 0.3227376E-07 0.3279282E-07 0.3324734E-07 0.3365522E-07 0.3402792E-07 0.3437239E-07 0.3469484E-07 0.3499784E-07 0.3528401E-07 0.3555748E-07 0.3581688E-07 0.3606455E-07
 0.4846417E+04 0.3189688E-07 0.3251510E-07 0.3303457E-07 0.3348937E-07 0.3389744E-07 0.3427024E-07 0.3461477E-07 0.3493723E-07 0.3524020E-07 0.3552630E-07 0.3579968E-07 0.3605897E-07 0.3630650E-07
 0.4471875E+04 0.3214268E-07 0.3276160E-07 0.3328155E-07 0.3373668E-07 0.3414496E-07 0.3451792E-07 0.3486254E-07 0.3518504E-07 0.3548801E-07 0.3577408E-07 0.3604740E-07 0.3630661E-07 0.3655404E-07
 0.4126278E+04 0.3239333E-07 0.3301300E-07 0.3353347E-07 0.3398896E-07 0.3439751E-07 0.3477064E-07 0.3511538E-07 0.3543794E-07 0.3574094E-07 0.3602701E-07 0.3630029E-07 0.3655944E-07 0.3680679E-07
 0.3807390E+04 0.3264845E-07 0.3326891E-07 0.3378991E-07 0.3424580E-07 0.3465462E-07 0.3502796E-07 0.3537283E-07 0.3569548E-07 0.3599853E-07 0.3628460E-07 0.3655786E-07 0.3681696E-07 0.3706425E-07
 0.3513147E+04 0.3290749E-07 0.3352873E-07 0.3405029E-07 0.3450656E-07 0.3491567E-07 0.3528921E-07 0.3563423E-07 0.3595697E-07 0.3626006E-07 0.3654615E-07 0.3681939E-07 0.3707845E-07 0.3732566E-07
 0.3241643E+04 0.3316964E-07 0.3379165E-07 0.3431373E-07 0.3477038E-07 0.3517976E-07 0.3555348E-07 0.3589862E-07 0.3622143E-07 0.3652456E-07 0.3681065E-07 0.3708386E-07 0.3734286E-07 0.3759000E-07
 0.2991122E+04 0.3343377E-07 0.3405647E-07 0.3457902E-07 0.3503599E-07 0.3544558E-07 0.3581945E-07 0.3616466E-07 0.3648751E-07 0.3679063E-07 0.3707668E-07 0.3734983E-07 0.3760874E-07 0.3785577E-07
 0.2759961E+04 0.3369822E-07 0.3432149E-07 0.3484439E-07 0.3530158E-07 0.3571129E-07 0.3608522E-07 0.3643044E-07 0.3675324E-07 0.3705629E-07 0.3734223E-07 0.3761525E-07 0.3787401E-07 0.3812087E-07
 0.2546665E+04 0.3396064E-07 0.3458424E-07 0.3510731E-07 0.3556455E-07 0.3597424E-07 0.3634808E-07 0.3669317E-07 0.3701581E-07 0.3731866E-07 0.3760439E-07 0.3787717E-07 0.3813568E-07 0.3838228E-07
 0.2349853E+04 0.3421769E-07 0.3484130E-07 0.3536424E-07 0.3582127E-07 0.3623070E-07 0.3660424E-07 0.3694901E-07 0.3727130E-07 0.3757378E-07 0.3785913E-07 0.3813150E-07 0.3838961E-07 0.3863579E-07
 0.2168251E+04 0.3455413E-07 0.3518047E-07 0.3570560E-07 0.3616448E-07 0.3657552E-07 0.3695048E-07 0.3729651E-07 0.3761996E-07 0.3792350E-07 0.3820982E-07 0.3848310E-07 0.3874204E-07 0.3898900E-07
 0.2000684E+04 0.3500331E-07 0.3563625E-07 0.3616688E-07 0.3663054E-07 0.3704583E-07 0.3742464E-07 0.3777422E-07 0.3810097E-07 0.3840759E-07 0.3869680E-07 0.3897284E-07 0.3923438E-07 0.3948381E-07
 0.1846067E+04 0.3553116E-07 0.3617332E-07 0.3671167E-07 0.3718208E-07 0.3760340E-07 0.3798771E-07 0.3834237E-07 0.3867385E-07 0.3898491E-07 0.3927831E-07 0.3955834E-07 0.3982367E-07 0.4007670E-07
 0.1703399E+04 0.3612025E-07 0.3677361E-07 0.3732137E-07 0.3780000E-07 0.3822870E-07 0.3861975E-07 0.3898063E-07 0.3931794E-07 0.3963447E-07 0.3993303E-07 0.4021799E-07 0.4048799E-07 0.4074549E-07
 0.1571756E+04 0.3676064E-07 0.3742682E-07 0.3798535E-07 0.3847342E-07 0.3891060E-07 0.3930940E-07 0.3967744E-07 0.4002145E-07 0.4034429E-07 0.4064881E-07 0.4093946E-07 0.4121486E-07 0.4147752E-07
 0.1450288E+04 0.3744649E-07 0.3812689E-07 0.3869739E-07 0.3919596E-07 0.3964256E-07 0.4004999E-07 0.4042601E-07 0.4077750E-07 0.4110736E-07 0.4141853E-07 0.4171553E-07 0.4199696E-07 0.4226538E-07
 0.1338206E+04 0.3817419E-07 0.3887008E-07 0.3945363E-07 0.3996365E-07 0.4042054E-07 0.4083739E-07 0.4122213E-07 0.4158179E-07 0.4191934E-07 0.4223777E-07 0.4254174E-07 0.4282977E-07 0.4310450E-07
 0.1234787E+04 0.3894150E-07 0.3965407E-07 0.4025168E-07 0.4077404E-07 0.4124204E-07 0.4166905E-07 0.4206319E-07 0.4243168E-07 0.4277753E-07 0.4310382E-07 0.4341530E-07 0.4371047E-07 0.4399202E-07
 0.1139360E+04 0.3974705E-07 0.4047744E-07 0.4109009E-07 0.4162564E-07 0.4210552E-07 0.4254340E-07 0.4294763E-07 0.4332556E-07 0.4368031E-07 0.4401501E-07 0.4433454E-07 0.4463736E-07 0.4492623E-07
 0.1051307E+04 0.4059006E-07 0.4133939E-07 0.4196801E-07 0.4251760E-07 0.4301011E-07 0.4345957E-07 0.4387451E-07 0.4426250E-07 0.4462672E-07 0.4497039E-07 0.4529850E-07 0.4560947E-07 0.4590613E-07
 0.9700599E+03 0.4147013E-07 0.4223949E-07 0.4288502E-07 0.4344947E-07 0.4395536E-07 0.4441708E-07 0.4484338E-07 0.4524203E-07 0.4561629E-07 0.4596946E-07 0.4630667E-07 0.4662629E-07 0.4693122E-07
 0.8950915E+03 0.4238710E-07 0.4317758E-07 0.4384094E-07 0.4442108E-07 0.4494108E-07 0.4541575E-07 0.4585405E-07 0.4626396E-07 0.4664883E-07 0.4701203E-07 0.4735886E-07 0.4768762E-07 0.4800130E-07
 0.8259169E+03 0.4334102E-07 0.4415372E-07 0.4483584E-07 0.4543248E-07 0.4596735E-07 0.4645564E-07 0.4690657E-07 0.4732834E-07 0.4772439E-07 0.4809817E-07 0.4845513E-07 0.4879353E-07 0.4911642E-07
 0.7620882E+03 0.4433181E-07 0.4516780E-07 0.4586961E-07 0.4648356E-07 0.4703404E-07 0.4753663E-07 0.4800084E-07 0.4843507E-07 0.4884285E-07 0.4922775E-07 0.4959536E-07 0.4994388E-07 0.5027647E-07
 0.7031923E+03 0.4535954E-07 0.4621991E-07 0.4694233E-07 0.4757442E-07 0.4814124E-07 0.4865882E-07 0.4913693E-07 0.4958422E-07 0.5000431E-07 0.5040086E-07 0.5077964E-07 0.5113878E-07 0.5148153E-07
 0.6488481E+03 0.4651627E-07 0.4730993E-07 0.4805388E-07 0.4870492E-07 0.4928881E-07 0.4982207E-07 0.5031471E-07 0.5077564E-07 0.5120860E-07 0.5161735E-07 0.5200781E-07 0.5237806E-07 0.5273144E-07
 0.5987037E+03 0.4793727E-07 0.4843751E-07 0.4920389E-07 0.4987466E-07 0.5047636E-07 0.5102595E-07 0.5153374E-07 0.5200892E-07 0.5245529E-07 0.5287676E-07 0.5327940E-07 0.5366124E-07 0.5402572E-07
 0.5524345E+03 0.4941711E-07 0.4960186E-07 0.5039153E-07 0.5108282E-07 0.5170302E-07 0.5226958E-07 0.5279313E-07 0.5328311E-07 0.5374344E-07 0.5417813E-07 0.5459345E-07 0.5498735E-07 0.5536337E-07
 0.5097411E+03 0.5095888E-07 0.5095888E-07 0.5161533E-07 0.5232786E-07 0.5296721E-07 0.5355136E-07 0.5420147E-07 0.5459653E-07 0.5511895E-07 0.5551971E-07 0.5594817E-07 0.5635456E-07 0.5674255E-07
 0.4703472E+03 0.5256589E-07 0.5256589E-07 0.5287272E-07 0.5360713E-07 0.5465628E-07 0.5486849E-07 0.5595691E-07 0.5595691E-07 0.5691739E-07 0.5691739E-07 0.5768508E-07 0.5775977E-07 0.5832767E-07
 0.4339977E+03 0.5424163E-07 0.5424163E-07 0.5424163E-07 0.5491617E-07 0.5642816E-07 0.5642816E-07 0.5778973E-07 0.5778973E-07 0.5879576E-07 0.5879576E-07 0.5960021E-07 0.5960021E-07 0.6027378E-07
 0.4004574E+03 0.5598986E-07 0.5598986E-07 0.5598986E-07 0.5624742E-07 0.5827814E-07 0.5827814E-07 0.5970428E-07 0.5970428E-07 0.6075862E-07 0.6075862E-07 0.6160206E-07 0.6160206E-07 0.6230853E-07
 0.3695092E+03 0.5781457E-07 0.5781457E-07 0.5781457E-07 0.5781457E-07 0.6021061E-07 0.6021061E-07 0.6170523E-07 0.6170523E-07 0.6281083E-07 0.6281083E-07 0.6369567E-07 0.6369567E-07 0.6443709E-07
 0.3409527E+03 0.5972001E-07 0.5972001E-07 0.5972001E-07 0.5972001E-07 0.6223028E-07 0.6223028E-07 0.6379754E-07 0.6379754E-07 0.6495758E-07 0.6495758E-07 0.6588641E-07 0.6588641E-07 0.6666498E-07
 0.3146031E+03 0.6171073E-07 0.6171073E-07 0.6171073E-07 0.6171073E-07 0.6434215E-07 0.6434215E-07 0.6598657E-07 0.6598657E-07 0.6720446E-07 0.6720446E-07 0.6818007E-07 0.6818007E-07 0.6899817E-07
 0.2902899E+03 0.6379161E-07 0.6379161E-07 0.6379161E-07 0.6379161E-07 0.6655161E-07 0.6655161E-07 0.6827801E-07 0.6827801E-07 0.6955743E-07 0.6955743E-07 0.7058284E-07 0.7058284E-07 0.7144303E-07
 0.2678557E+03 0.6398551E-07 0.6536273E-07 0.6596783E-07 0.6596783E-07 0.6846270E-07 0.6886441E-07 0.7008261E-07 0.7067801E-07 0.7150127E-07 0.7202293E-07 0.7277536E-07 0.7310137E-07 0.7393364E-07
 0.2471552E+03 0.6615660E-07 0.6760077E-07 0.6824497E-07 0.6824497E-07 0.7085452E-07 0.7128673E-07 0.7255648E-07 0.7319315E-07 0.7404796E-07 0.7460784E-07 0.7538819E-07 0.7574281E-07 0.7660723E-07
 0.2280545E+03 0.6842363E-07 0.6993871E-07 0.7062900E-07 0.7062900E-07 0.7335553E-07 0.7382521E-07 0.7514462E-07 0.7583049E-07 0.7671347E-07 0.7731958E-07 0.7812405E-07 0.7851487E-07 0.7940776E-07
 0.2104299E+03 0.7079007E-07 0.7238022E-07 0.7312633E-07 0.7312633E-07 0.7596988E-07 0.7648696E-07 0.7785142E-07 0.7859766E-07 0.7950247E-07 0.8016614E-07 0.8098784E-07 0.8142585E-07 0.8234033E-07
 0.1941674E+03 0.7325860E-07 0.7492812E-07 0.7574381E-07 0.7574381E-07 0.7870079E-07 0.7927966E-07 0.8068037E-07 0.8150283E-07 0.8241863E-07 0.8315611E-07 0.8398343E-07 0.8448467E-07 0.8540901E-07
 0.1791617E+03 0.7583056E-07 0.7758388E-07 0.7848883E-07 0.7848883E-07 0.8154999E-07 0.8221154E-07 0.8363333E-07 0.8455484E-07 0.8546398E-07 0.8629878E-07 0.8711297E-07 0.8770101E-07 0.8861610E-07
 0.1653157E+03 0.7850524E-07 0.8034678E-07 0.8136934E-07 0.8136934E-07 0.8451677E-07 0.8529148E-07 0.8670961E-07 0.8770185E-07 0.8863785E-07 0.8952506E-07 0.9037583E-07 0.9108529E-07 0.9196099E-07
 0.1525398E+03 0.8127881E-07 0.8321282E-07 0.8439387E-07 0.8439387E-07 0.8759678E-07 0.8852908E-07 0.8990469E-07 0.9094958E-07 0.9193556E-07 0.9287045E-07 0.9376720E-07 0.9462089E-07 0.9543875E-07
 0.1407511E+03 0.8414303E-07 0.8617339E-07 0.8757163E-07 0.8757163E-07 0.9078051E-07 0.9193468E-07 0.9320856E-07 0.9430844E-07 0.9534666E-07 0.9633140E-07 0.9727624E-07 0.9817597E-07 0.9903816E-07
 0.1298736E+03 0.8708376E-07 0.8921361E-07 0.9091255E-07 0.9091255E-07 0.9405141E-07 0.9537428E-07 0.9660376E-07 0.9776058E-07 0.9885289E-07 0.9988925E-07 0.1008839E-06 0.1018314E-06 0.1027395E-06
 0.1198367E+03 0.9007950E-07 0.9231087E-07 0.9420368E-07 0.9442735E-07 0.9738420E-07 0.9877267E-07 0.1000636E-06 0.1012786E-06 0.1024262E-06 0.1035154E-06 0.1045610E-06 0.1055572E-06 0.1065124E-06
 0.1105754E+03 0.9310059E-07 0.9543394E-07 0.9741424E-07 0.9812760E-07 0.1007439E-06 0.1021983E-06 0.1035509E-06 0.1048244E-06 0.1060276E-06 0.1071699E-06 0.1082667E-06 0.1093121E-06 0.1103146E-06
 0.1020299E+03 0.9610996E-07 0.9854366E-07 0.1006101E-06 0.1020258E-06 0.1040865E-06 0.1056057E-06 0.1070191E-06 0.1083501E-06 0.1096080E-06 0.1108025E-06 0.1119497E-06 0.1130434E-06 0.1140924E-06
 0.9414481E+02 0.9906604E-07 0.1015962E-06 0.1037453E-06 0.1056444E-06 0.1073624E-06 0.1089439E-06 0.1104155E-06 0.1118017E-06 0.1131120E-06 0.1143565E-06 0.1155520E-06 0.1166919E-06 0.1177855E-06
 0.8686909E+02 0.1019285E-06 0.1045487E-06 0.1067751E-06 0.1087429E-06 0.1105236E-06 0.1121630E-06 0.1136888E-06 0.1151263E-06 0.1164854E-06 0.1177763E-06 0.1190168E-06 0.1201995E-06 0.1213345E-06
 0.8015566E+02 0.1046651E-06 0.1073674E-06 0.1096638E-06 0.1116940E-06 0.1135313E-06 0.1152231E-06 0.1167978E-06 0.1182816E-06 0.1196846E-06 0.1210174E-06 0.1222982E-06 0.1235196E-06 0.1246917E-06
 0.7396105E+02 0.1072585E-06 0.1100334E-06 0.1123918E-06 0.1144769E-06 0.1163641E-06 0.1181019E-06 0.1197196E-06 0.1212440E-06 0.1226854E-06 0.1240548E-06 0.1253708E-06 0.1266258E-06 0.1278301E-06
 0.6824518E+02 0.1097083E-06 0.1125464E-06 0.1149585E-06 0.1170911E-06 0.1190212E-06 0.1207985E-06 0.1224530E-06 0.1240121E-06 0.1254863E-06 0.1268868E-06 0.1282327E-06 0.1295163E-06 0.1307480E-06
 0.6297104E+02 0.1120300E-06 0.1149224E-06 0.1173805E-06 0.1195536E-06 0.1215202E-06 0.1233311E-06 0.1250167E-06 0.1266050E-06 0.1281068E-06 0.1295334E-06 0.1309044E-06 0.1322117E-06 0.1334663E-06
 0.5810450E+02 0.1142496E-06 0.1171890E-06 0.1196865E-06 0.1218942E-06 0.1238918E-06 0.1257311E-06 0.1274429E-06 0.1290558E-06 0.1305806E-06 0.1320291E-06 0.1334209E-06 0.1347480E-06 0.1360215E-06
 0.5361405E+02 0.1163983E-06 0.1193786E-06 0.1219104E-06 0.1241480E-06 0.1261723E-06 0.1280359E-06 0.1297701E-06 0.1314038E-06 0.1329482E-06 0.1344151E-06 0.1358244E-06 0.1371681E-06 0.1384573E-06
 0.4947064E+02 0.1185070E-06 0.1215240E-06 0.1240863E-06 0.1263502E-06 0.1283981E-06 0.1302829E-06 0.1320367E-06 0.1336886E-06 0.1352499E-06 0.1367326E-06 0.1381569E-06 0.1395148E-06 0.1408175E-06
 0.4564744E+02 0.1206040E-06 0.1236547E-06 0.1262449E-06 0.1285329E-06 0.1306021E-06 0.1325062E-06 0.1342775E-06 0.1359456E-06 0.1375220E-06 0.1390189E-06 0.1404566E-06 0.1418270E-06 0.1431416E-06
 0.4211970E+02 0.1227133E-06 0.1257959E-06 0.1284124E-06 0.1307231E-06 0.1328122E-06 0.1347343E-06 0.1365220E-06 0.1382052E-06 0.1397957E-06 0.1413056E-06 0.1427556E-06 0.1441375E-06 0.1454629E-06
 0.3886460E+02 0.1248546E-06 0.1279683E-06 0.1306104E-06 0.1329430E-06 0.1350515E-06 0.1369909E-06 0.1387944E-06 0.1404921E-06 0.1420959E-06 0.1436183E-06 0.1450801E-06 0.1464730E-06 0.1478087E-06
 0.3586106E+02 0.1270440E-06 0.1301887E-06 0.1328562E-06 0.1352106E-06 0.1373383E-06 0.1392949E-06 0.1411139E-06 0.1428260E-06 0.1444431E-06 0.1459778E-06 0.1474511E-06 0.1488549E-06 0.1502007E-06
 0.3308964E+02 0.1292946E-06 0.1324707E-06 0.1351640E-06 0.1375404E-06 0.1396875E-06 0.1416615E-06 0.1434963E-06 0.1452229E-06 0.1468534E-06 0.1484005E-06 0.1498855E-06 0.1513002E-06 0.1526563E-06
 0.3053240E+02 0.1316170E-06 0.1348254E-06 0.1375452E-06 0.1399443E-06 0.1421113E-06 0.1441031E-06 0.1459542E-06 0.1476957E-06 0.1493400E-06 0.1508999E-06 0.1523969E-06 0.1538228E-06 0.1551895E-06
 0.2817278E+02 0.1340206E-06 0.1372624E-06 0.1400096E-06 0.1424322E-06 0.1446199E-06 0.1466303E-06 0.1484982E-06 0.1502552E-06 0.1519138E-06 0.1534871E-06 0.1549967E-06 0.1564342E-06 0.1578119E-06
 0.2599553E+02 0.1365133E-06 0.1397900E-06 0.1425658E-06 0.1450130E-06 0.1472223E-06 0.1492521E-06 0.1511376E-06 0.1529108E-06 0.1545845E-06 0.1561717E-06 0.1576944E-06 0.1591443E-06 0.1605335E-06
 0.2398654E+02 0.1391026E-06 0.1424157E-06 0.1452215E-06 0.1476944E-06 0.1499264E-06 0.1519766E-06 0.1538806E-06 0.1556709E-06 0.1573604E-06 0.1589623E-06 0.1604989E-06 0.1619617E-06 0.1633632E-06
 0.2213280E+02 0.1417954E-06 0.1451468E-06 0.1479840E-06 0.1504840E-06 0.1527398E-06 0.1548115E-06 0.1567350E-06 0.1585434E-06 0.1602495E-06 0.1618670E-06 0.1634182E-06 0.1648948E-06 0.1663092E-06
 0.2042233E+02 0.1445986E-06 0.1479902E-06 0.1508605E-06 0.1533889E-06 0.1556699E-06 0.1577641E-06 0.1597083E-06 0.1615357E-06 0.1632595E-06 0.1648934E-06 0.1664602E-06 0.1679513E-06 0.1693794E-06
 0.1884405E+02 0.1475191E-06 0.1509528E-06 0.1538580E-06 0.1564164E-06 0.1587239E-06 0.1608420E-06 0.1628080E-06 0.1646555E-06 0.1663979E-06 0.1680492E-06 0.1696325E-06 0.1711391E-06 0.1725818E-06
 0.1738774E+02 0.1505638E-06 0.1540420E-06 0.1569838E-06 0.1595738E-06 0.1619093E-06 0.1640526E-06 0.1660416E-06 0.1679103E-06 0.1696725E-06 0.1713423E-06 0.1729430E-06 0.1744659E-06 0.1759241E-06
 0.1604398E+02 0.1537401E-06 0.1572650E-06 0.1602454E-06 0.1628688E-06 0.1652337E-06 0.1674037E-06 0.1694169E-06 0.1713082E-06 0.1730913E-06 0.1747806E-06 0.1763998E-06 0.1779401E-06 0.1794147E-06
 0.1480406E+02 0.1570556E-06 0.1606297E-06 0.1636508E-06 0.1663093E-06 0.1687054E-06 0.1709034E-06 0.1729423E-06 0.1748574E-06 0.1766626E-06 0.1783726E-06 0.1800113E-06 0.1815700E-06 0.1830620E-06
 0.1365997E+02 0.1605185E-06 0.1641444E-06 0.1672083E-06 0.1699039E-06 0.1723327E-06 0.1745604E-06 0.1766265E-06 0.1785666E-06 0.1803952E-06 0.1821271E-06 0.1837866E-06 0.1853648E-06 0.1868752E-06
 0.1260430E+02 0.1641374E-06 0.1678178E-06 0.1709269E-06 0.1736614E-06 0.1761249E-06 0.1783839E-06 0.1804786E-06 0.1824453E-06 0.1842986E-06 0.1860537E-06 0.1877351E-06 0.1893339E-06 0.1908639E-06
 0.1163021E+02 0.1679215E-06 0.1716593E-06 0.1748160E-06 0.1775916E-06 0.1800917E-06 0.1823837E-06 0.1845086E-06 0.1865033E-06 0.1883828E-06 0.1901623E-06 0.1918669E-06 0.1934875E-06 0.1950382E-06
 0.1073140E+02 0.1718808E-06 0.1756790E-06 0.1788857E-06 0.1817048E-06 0.1842433E-06 0.1865702E-06 0.1887270E-06 0.1907514E-06 0.1926584E-06 0.1944638E-06 0.1961930E-06 0.1978367E-06 0.1994093E-06
 0.9902056E+01 0.1760259E-06 0.1798876E-06 0.1831471E-06 0.1860119E-06 0.1885910E-06 0.1909547E-06 0.1931452E-06 0.1952009E-06 0.1971371E-06 0.1989698E-06 0.2007249E-06 0.2023931E-06 0.2039889E-06
 0.9136803E+01 0.1803681E-06 0.1842968E-06 0.1876119E-06 0.1905249E-06 0.1931469E-06 0.1955493E-06 0.1977754E-06 0.1998641E-06 0.2018312E-06 0.2036928E-06 0.2054753E-06 0.2071693E-06 0.2087896E-06
 0.8430690E+01 0.1849199E-06 0.1889191E-06 0.1922929E-06 0.1952566E-06 0.1979238E-06 0.2003672E-06 0.2026308E-06 0.2047544E-06 0.2067540E-06 0.2086462E-06 0.2104577E-06 0.2121790E-06 0.2138253E-06
 0.7779148E+01 0.1896945E-06 0.1937680E-06 0.1972036E-06 0.2002209E-06 0.2029358E-06 0.2054223E-06 0.2077257E-06 0.2098861E-06 0.2119200E-06 0.2138445E-06 0.2156866E-06 0.2174369E-06 0.2191106E-06
 0.7177958E+01 0.1947063E-06 0.1988582E-06 0.2023589E-06 0.2054328E-06 0.2081979E-06 0.2107301E-06 0.2130753E-06 0.2152746E-06 0.2173449E-06 0.2193034E-06 0.2211780E-06 0.2229588E-06 0.2246615E-06
 0.6623230E+01 0.1999709E-06 0.2042055E-06 0.2077749E-06 0.2109084E-06 0.2137266E-06 0.2163069E-06 0.2186963E-06 0.2209367E-06 0.2230454E-06 0.2250400E-06 0.2269488E-06 0.2287619E-06 0.2304953E-06
 0.6111372E+01 0.2055053E-06 0.2098269E-06 0.2134689E-06 0.2166653E-06 0.2195396E-06 0.2221707E-06 0.2246068E-06 0.2268906E-06 0.2290399E-06 0.2310726E-06 0.2330176E-06 0.2348649E-06 0.2366308E-06
 0.5639071E+01 0.2113276E-06 0.2157412E-06 0.2194597E-06 0.2227226E-06 0.2256560E-06 0.2283409E-06 0.2308263E-06 0.2331561E-06 0.2353482E-06 0.2374212E-06 0.2394045E-06 0.2412880E-06 0.2430882E-06
 0.5203272E+01 0.2174578E-06 0.2219685E-06 0.2257678E-06 0.2291009E-06 0.2320969E-06 0.2348386E-06 0.2373761E-06 0.2397544E-06 0.2419919E-06 0.2441076E-06 0.2461314E-06 0.2480531E-06 0.2498897E-06
 0.4801151E+01 0.2239175E-06 0.2285307E-06 0.2324154E-06 0.2358228E-06 0.2388849E-06 0.2416866E-06 0.2442793E-06 0.2467090E-06 0.2489945E-06 0.2511552E-06 0.2532219E-06 0.2551842E-06 0.2570592E-06
 0.4430108E+01 0.2307303E-06 0.2354519E-06 0.2394269E-06 0.2429127E-06 0.2460448E-06 0.2489100E-06 0.2515611E-06 0.2540450E-06 0.2563814E-06 0.2585898E-06 0.2607020E-06 0.2627071E-06 0.2646230E-06
 0.4087739E+01 0.2379219E-06 0.2427581E-06 0.2468286E-06 0.2503974E-06 0.2536035E-06 0.2565359E-06 0.2592488E-06 0.2617903E-06 0.2641804E-06 0.2664395E-06 0.2685997E-06 0.2706503E-06 0.2726094E-06
 0.3771829E+01 0.2455202E-06 0.2504777E-06 0.2546493E-06 0.2583061E-06 0.2615905E-06 0.2645942E-06 0.2673725E-06 0.2699750E-06 0.2724221E-06 0.2747347E-06 0.2769460E-06 0.2790447E-06 0.2810495E-06
 0.3480334E+01 0.2535559E-06 0.2586419E-06 0.2629207E-06 0.2666705E-06 0.2700380E-06 0.2731171E-06 0.2759648E-06 0.2786319E-06 0.2811395E-06 0.2835089E-06 0.2857742E-06 0.2879241E-06 0.2899775E-06
