#  Computed using PBH limits in DarkSUSY 5.1.2
#  by adding the following code snippets to
#  test/dstest-ucmh.h, along with relevant
#  declarations.
#
#      call dspbh_init
#      do i = 0, 5263
#        k = 10.d0**(2.d0 + dble(i)/2000.d0*8.d0)
#        betashare = dspbh_limits(k)
#        log10PR = zeroin(0.d0, -10.d0, diff_PR, 1.d-5)
#        write(*,*) k, log10PR
#      enddo
#
#      double precision function diff_PR(logP)
#      implicit none
#      double precision, intent(IN) :: logP
#      double precision :: betashare, dsucmh_beta_generalised
#      common /adhoc/betashare
#      diff_PR =       dsucmh_beta_generalised(logP,1.d0/3.d0,5.d0) - betashare
#      end function diff_PR
#
#  Pat Scott Nov 3 2015
#
#  k (Mpc^-1)               log10(P_R max)
   9727472237769.6406       -2.7212374453542076
   9817479430199.8633       -2.7214291314021724
   9908319448927.6855       -2.7216207117265170
   10000000000000.000       -2.7218121880727142
   10092528860766.834       -2.7219441467247467
   10185913880541.148       -2.7219442317174600
   10280162981264.746       -2.7219443167101538
   10375284158180.127       -2.7221102526729939
   10471285480508.984       -2.7223014705883113
   10568175092136.564       -2.7224925902109773
   10665961212302.590       -2.7226836129711698
   10764652136298.350       -2.7228745402218792
   10864256236170.645       -2.7228785670101181
   10964781961431.828       -2.7228786517910319
   11066237839776.676       -2.7229809843894155
   11168632477805.611       -2.7231717653741296
   11271974561755.094       -2.7233449226091606
   11376272858234.287       -2.7233450072893426
   11481536214968.840       -2.7233450919695072
   11587773561551.262       -2.7234687662895105
   11694993910198.699       -2.7236593130555082
   11803206356517.273       -2.7238497700299376
   11912420080273.762       -2.7240401381047952
   12022644346174.131       -2.7242304181035548
   12133888504649.762       -2.7242760081781596
   12246161992650.465       -2.7242760926647605
   12359474334445.119       -2.7243365043183605
   12473835142429.432       -2.7245266486051736
   12589254117941.662       -2.7247167066311757
   12705741052085.393       -2.7249066790012266
   12823305826560.230       -2.7250965662664832
   12941958414499.863       -2.7252049233513982
   13061708881318.404       -2.7252050076520518
   13182567385564.047       -2.7252050919526889
   13304544179780.928       -2.7253921903142504
   13427649611378.643       -2.7255818620751970
   13551894123510.350       -2.7257714503099231
   13677288255958.467       -2.7259609553693838
   13803842646028.867       -2.7261318206724376
   13931568029453.035       -2.7261319047920036
   14060475241299.129       -2.7261319889115532
   14190575216890.896       -2.7262559874580408
   14321878992735.453       -2.7264452811448292
   14454397707459.279       -2.7265946526419049
   14588142602753.475       -2.7265947366721006
   14723125024327.164       -2.7265948207022799
   14859356422870.090       -2.7267399852904100
   14996848355023.740       -2.7269290691981234
   15135612484362.072       -2.7271180714380878
   15275660582380.701       -2.7273069921788946
   15417004529495.615       -2.7274958315736195
   15559656316050.750       -2.7275186805443252
   15703628043335.516       -2.7275187643973848
   15848931924611.109       -2.7276011170177945
   15995580286146.711       -2.7277898299710754
   16143585568264.869       -2.7279784619122420
   16292960326397.215       -2.7281670129538091
   16443717232149.289       -2.7283552139646581
   16595869074375.631       -2.7284400785604270
   16749428760264.381       -2.7284401619177197
   16904409316432.633       -2.7284598826944291
   17060823890031.209       -2.7286475112492106
   17218685749860.096       -2.7288348938957894
   17378008287493.764       -2.7290273828576863
   17538805018417.604       -2.7292149459559703
   17701089583174.184       -2.7293619120932573
   17864875748520.535       -2.7293619954263919
   18030177408595.699       -2.7293620787595323
   18197008586099.824       -2.7295072001413843
   18365383433483.438       -2.7296948331297552
   18535316234148.145       -2.7298206870778277
   18706821403658.016       -2.7298207704119233
   18879913490962.926       -2.7298208537460154
   19054607179632.445       -2.7299870885329778
   19230917289101.613       -2.7301746659268664
   19408858775927.793       -2.7303621984491802
   19588446735059.891       -2.7305496768688728
   19769696401118.578       -2.7307370939891067
   19952623149688.828       -2.7307375416638551
   20137242498623.895       -2.7307376248930511
   20323570109362.211       -2.7308415927579035
   20511621788255.625       -2.7310289040071223
   20701413487910.457       -2.7312154807245301
   20892961308540.410       -2.7314012781692045
   21086281499332.887       -2.7315923674383966
   21281390459827.090       -2.7316544909909637
   21478304741305.375       -2.7316545737268374
   21677041048196.961       -2.7316962509056997
   21877616239495.520       -2.7318826392231843
   22080047330188.969       -2.7320691373143129
   22284351492703.074       -2.7322556940409544
   22490546058357.828       -2.7324422684812930
   22698648518838.211       -2.7325662860394018
   22908676527677.699       -2.7325663689009536
   23120647901755.988       -2.7325664517624992
   23334580622810.043       -2.7327330536645968
   23550492838960.090       -2.7329216955165911
   23768402866248.734       -2.7330204631924322
   23988329190194.949       -2.7330205465723130
   24210290467361.801       -2.7330215133971762
   24434305526939.715       -2.7332088979364788
   24660393372343.363       -2.7333957431712572
   24888573182823.953       -2.7335822199303550
   25118864315095.820       -2.7337684621492295
   25351286304979.070       -2.7339309851761118
   25585858869056.426       -2.7339310638994916
   25822601906346.012       -2.7339311426253028
   26061535499988.977       -2.7340583240079646
   26302679918953.816       -2.7342443213350922
   26546055619755.363       -2.7344304954666243
   26791683248190.371       -2.7346170947122661
   27039583641088.461       -2.7347993737877845
   27289777828080.406       -2.7348397384889709
   27542287033381.633       -2.7348398219516272
   27797132677592.941       -2.7349042133126860
   28054336379517.160       -2.7350908722112250
   28313919957993.789       -2.7352763990042055
   28575905433749.438       -2.7354618426157167
   28840315031266.117       -2.7356471993211677
   29107171180666.082       -2.7357483847879411
   29376496519615.305       -2.7357484670736554
   29648313895243.391       -2.7357505379546772
   29922646366081.949       -2.7359357474849850
   30199517204020.191       -2.7361208513207989
   30478949896279.832       -2.7362010570911428
   30760968147407.047       -2.7362011392589669
   31045595881283.621       -2.7362240382941421
   31332857243155.887       -2.7364089516126882
   31622776601683.793       -2.7365937202407964
   31915378551007.582       -2.7367783213346395
   32210687912834.281       -2.7369627268228363
   32508729738543.473       -2.7371035834963666
   32809529311311.902       -2.7371036652713880
   33113112148259.078       -2.7371037470463588
   33419504002611.359       -2.7372495081004837
   33728730865886.926       -2.7374382430699864
   34040818970100.090       -2.7376216301810086
   34355794789987.430       -2.7378054737914530
   34673685045253.098       -2.7379899044856084
   34994516702835.766       -2.7380076602689845
   35318316979195.703       -2.7380077421699851
   35645113342624.391       -2.7380927399375996
   35974933515574.164       -2.7382770797436327
   36307805477010.180       -2.7384613699159419
   36643757464783.336       -2.7386456194932021
   36982817978026.586       -2.7388298398318325
   37325015779571.984       -2.7389085824174839
   37670379898390.930       -2.7389086642345615
   38018939632056.125       -2.7389325767909636
   38370724549227.844       -2.7391167808982781
   38725764492161.648       -2.7393009985878121
   39084089579240.250       -2.7393590074704126
   39445730207527.852       -2.7393590893051707
   39810717055349.695       -2.7394037561213112
   40179081084893.922       -2.7395880437430300
   40550853544838.430       -2.7397674151677198
   40926065973001.094       -2.7399519077535088
   41304750199016.102       -2.7401365543832781
   41686938347033.469       -2.7402550634742324
   42072662838444.461       -2.7402551449414809
   42461956394631.297       -2.7402552264087148
   42854852039743.922       -2.7404222539098977
   43251383103500.797       -2.7406055710141630
   43651583224016.656       -2.7407888196568124
   44055486350655.344       -2.7409720029211830
   44463126746910.836       -2.7411509521975543
   44874538993313.141       -2.7411510335212639
   45289757990362.133       -2.7411511148449619
   45708818961487.516       -2.7412572321923419
   46131757456037.906       -2.7414402700539391
   46558609352295.812       -2.7416232638781377
   46989410860521.609       -2.7418062241766634
   47424198526024.484       -2.7419891643999321
   47863009232263.805       -2.7420456603388295
   48305880203977.188       -2.7420457415919834
   48752849010338.703       -2.7420911924369573
   49203953568145.109       -2.7422741370174335
   49659232145033.578       -2.7424554505900915
   50118723362727.148       -2.7424912621375670
   50582466200311.477       -2.7424913431970017
   51050499997540.648       -2.7425572321126155
   51522864458175.617       -2.7427396726766640
   51999599653351.516       -2.7429220468750364
   52480746024977.336       -2.7431042218807558
   52966344389165.805       -2.7432864050112444
   53456435939697.133       -2.7433824574069732
   53951062251512.680       -2.7433825382914807
   54450265284242.203       -2.7433879805199672
   54954087385762.484       -2.7435700459665724
   55462571295791.047       -2.7437516352992746
   55975760149510.930       -2.7439330681977125
   56493697481230.344       -2.7441144184094997
   57016427228074.781       -2.7442700601108716
   57543993733715.664       -2.7442701406148760
   58076441752131.117       -2.7442702211188661
   58613816451402.969       -2.7443967642946987
   59156163417547.430       -2.7445829357793010
   59703528658383.664       -2.7447640514524547
   60255958607435.688       -2.7449451198739867
   60813500127871.891       -2.7451261499943964
   61376200516479.453       -2.7451605771140897
   61944107507678.117       -2.7451606575114580
   62517269277568.492       -2.7452271020803605
   63095734448019.430       -2.7454080912099208
   63679552090791.617       -2.7455890664965632
   64268771731701.938       -2.7457700380267527
   64863443354823.750       -2.7459510161296987
   65463617406727.609       -2.7460473531778273
   66069344800759.641       -2.7460474417386140
   66680676921362.188       -2.7460496029613579
   67297665628431.680       -2.7462330056969750
   67920363261718.570       -2.7464141851034540
   68548822645266.203       -2.7464882858520507
   69183097091893.625       -2.7464883663845168
   69823240407717.047       -2.7465152970769506
   70469306896714.812       -2.7466967133823870
   71121351365332.953       -2.7468782997574439
   71779429127136.156       -2.7470550698683747
   72443596007498.906       -2.7472370369981562
   73113908348341.875       -2.7473709187043811
   73790423012910.156       -2.7473709988607409
   74473197390598.891       -2.7473710790170864
   75162289401820.453       -2.7475184772278110
   75857757502918.516       -2.7476988450630664
   76559660691125.688       -2.7478791381553389
   77268058509570.219       -2.7480593563017872
   77983011052325.781       -2.7482394992547245
   78704578969510.016       -2.7482523867103130
   79432823472428.219       -2.7482524667040042
   80167806338767.891       -2.7483399369762762
   80909589917838.125       -2.7485199621915299
   81658237135859.391       -2.7486999113572432
   82413811501300.297       -2.7488797840455632
   83176377110267.094       -2.7490595797734887
   83945998651939.641       -2.7491319674378802
   84722741414059.812       -2.7491320472654346
   85506671288468.406       -2.7491598229808338
   86297854776697.016       -2.7493394977296304
   87096358995607.969       -2.7495190940238063
   87902251683088.609       -2.7495711842887509
   88715601203796.172       -2.7495712640310428
   89536476554959.375       -2.7496192252980216
   90364947372230.047       -2.7497986979917006
   91201083935591.156       -2.7499780903595661
   92044957175317.219       -2.7501574015693158
   92896638677993.625       -2.7503366307341572
   93756200692587.922       -2.7504479439231004
   94623716136579.484       -2.7504480234887199
   95499258602143.688       -2.7504481030543233
   96382902362397.047       -2.7506156550691956
   97274722377696.406       -2.7507946699962864
   98174794301998.641       -2.7509735993189537
   99083194489276.859       -2.7511524419371809
   100000000000000.00       -2.7513227034142802
   100925288607668.34       -2.7513227827927333
   101859138805411.48       -2.7513228621711683
   102801629812647.45       -2.7514308543974799
   103752841581801.27       -2.7516094700107594
   104712854805089.84       -2.7517879947520361
   105681750921365.64       -2.7519664274025546
   106659612123025.89       -2.7521447667347227
   107646521362983.50       -2.7521954148920349
   108642562361706.45       -2.7521954940709041
   109647819614318.28       -2.7522441903078603
   110662378397766.75       -2.7524223818284508
   111686324778056.12       -2.7526004769008172
   112719745617550.94       -2.7526310079726848
   113762728582342.86       -2.7526310870468786
   114815362149688.41       -2.7527047628946342
   115877735615512.62       -2.7528827053480764
   116949939101987.00       -2.7530605483422987
   118032063565172.73       -2.7532382907624999
   119124200802737.62       -2.7534159315420705
   120226443461741.31       -2.7535051861337436
   121338885046497.62       -2.7535052649895015
   122461619926504.64       -2.7535053438452395
   123594743344451.20       -2.7535054227009570
   124738351424294.33       -2.7535055015566541
   125892541179416.62       -2.7536139603153691
   127057410520853.94       -2.7537914000302486
   128233058265602.31       -2.7539395738332257
   129419584144998.62       -2.7539396528073325
   130617088813184.05       -2.7539397317814256
   131825673855640.47       -2.7540683765654261
   133045441797809.28       -2.7542460944408567
   134276496113786.42       -2.7544237418607347
   135518941235103.50       -2.7546013189704488
   136772882559584.67       -2.7547788259154138
   138038426460288.67       -2.7548080785717586
   139315680294530.36       -2.7548081573930872
   140604752412991.28       -2.7548777958109998
   141905752168908.97       -2.7550551937462253
   143218789927354.53       -2.7552325218835194
   144543977074592.81       -2.7554097803620592
   145881426027534.75       -2.7555869693172892
   147231250243271.62       -2.7556748312525268
   148593564228700.91       -2.7556749099226012
   149968483550237.41       -2.7556857621352253
   151356124843620.72       -2.7558628430506058
   152756605823807.00       -2.7560400257746998
   154170045294956.16       -2.7562169671368904
   155596563160507.50       -2.7563938376686670
   157036280433355.16       -2.7565400891019318
   158489319246111.09       -2.7565401676194696
   159955802861467.12       -2.7565402461369932
   161435855682648.69       -2.7566692122879397
   162929603263972.16       -2.7568459012855135
   164437172321492.91       -2.7569721157951257
   165958690743756.31       -2.7569721942354604
   167494287602643.81       -2.7569722726757808
   169044093164326.31       -2.7572695079402769
   170608238900312.09       -2.7576221618828645
   172186857498600.97       -2.7578344992538741
   173780082874937.62       -2.7578345775391062
   175388050184176.03       -2.7578346558243245
   177010895831741.84       -2.7580028122053499
   178648757485205.34       -2.7581789611961613
   180301774085957.00       -2.7582652450115543
   181970085860998.25       -2.7582653232188248
   183653834334834.38       -2.7582771729445588
   185353162341481.44       -2.7584532099784425
   187068214036580.16       -2.7586291750419374
   188799134909629.25       -2.7588050680677276
   190546071796324.44       -2.7589808889979186
   192309172891016.16       -2.7591252120153928
   194088587759277.94       -2.7591252900662049
   195884467350598.91       -2.7591253681170027
   197696964011185.78       -2.7592546261827686
   199526231496888.28       -2.7594302625238050
   201372424986238.94       -2.7595546659639227
   203235701093622.09       -2.7595547439363219
   205116217882556.25       -2.7595548219087069
   207014134879104.56       -2.7595548998810777
   208929613085404.09       -2.7595549778534343
   210862814993328.88       -2.7596260913982511
   212813904598270.91       -2.7598015749794724
   214783047413053.75       -2.7599769863610804
   216770410481969.62       -2.7598153656356446
   218776162394955.19       -2.7596399541014636
   220800473301889.69       -2.7591911492227248
   222843514927030.75       -2.7584872703672256
   224905460583578.28       -2.7578503838744974
   226986485188382.12       -2.7580265949465459
   229086765276777.00       -2.7582027342432105
   231206479017559.88       -2.7582673566028699
   233345806228100.44       -2.7582674348097576
   235504928389600.91       -2.7583009405800216
   237684028662487.34       -2.7584769679027845
   239883291901949.47       -2.7586529232455623
   242102904673618.00       -2.7586976704692132
   244343055269397.12       -2.7586977485979265
   246603933723433.62       -2.7587510269045135
   248885731828239.53       -2.7589268699939669
   251188643150958.22       -2.7591026409538033
   253512863049790.72       -2.7591275535335589
   255858588690564.25       -2.7591276315839437
   258226019063460.09       -2.7592006417222330
   260615354999889.78       -2.7593763002494738
   263026799189538.16       -2.7595518865702657
   265460556197553.62       -2.7597274006774954
   267916832481903.69       -2.7599028425779442
   270395836410884.62       -2.7599857913436012
   272897778280804.06       -2.7599858692372043
   275422870333816.34       -2.7600006598101015
   277971326775929.41       -2.7601759892797455
   280543363795171.62       -2.7603512466261857
   283139199579937.88       -2.7604143800318779
   285759054337494.38       -2.7604144578471632
   288403150312661.19       -2.7604489609780813
   291071711806660.81       -2.7606241060998866
   293764965196153.06       -2.7607991792798923
   296483138952433.94       -2.7608425380654196
   299226463660819.50       -2.7608426158025789
   301995172040201.94       -2.7608967910102211
   304789498962798.31       -2.7610717523238235
   307609681474070.50       -2.7612466419730608
   310455958812836.19       -2.7614214600910509
   313328572431558.88       -2.7615962068238016
   316227766016837.94       -2.7616973352027223
   319153785510075.81       -2.7616974127846201
   322106879128342.81       -2.7616974903665041
   325087297385434.69       -2.7618682726034658
   328095293113119.06       -2.7620428374977215
   331131121482590.75       -2.7621242113867686
   334195040026113.56       -2.7621242888916524
   337287308658869.25       -2.7621401662031526
   340408189701000.88       -2.7623146209337994
   343557947899874.31       -2.7624890051941442
   346736850452530.94       -2.7630007621774069
   349945167028357.69       -2.7636960186509643
   353183169791957.00       -2.7644249385130677
   356451133426243.88       -2.7652907794353587
   359749335155741.62       -2.7661548967673015
   363078054770101.75       -2.7670163143433899
   366437574647833.31       -2.7678795051612042
   369828179780265.88       -2.7686850747053975
   373250157795719.88       -2.7693717918419898
   376703798983909.31       -2.7700556607521811
   380189396320561.25       -2.7708880534564395
   383707245492278.44       -2.7717390889705560
   387257644921616.50       -2.7725907732764603
   390840895792402.50       -2.7734432862861413
   394457302075278.50       -2.7742916399253033
   398107170553496.94       -2.7749743684978583
   401790810848939.19       -2.7756503757956592
   405508535448384.31       -2.7764174177860710
   409260659730010.94       -2.7772582041042773
   413047501990161.06       -2.7780996511393270
   416869383470334.62       -2.7789400007537770
   420726628384444.62       -2.7797747757659907
   424619563946313.00       -2.7805083637471144
   428548520397439.19       -2.7811766745544926
   432513831035007.94       -2.7818746051982362
   436515832240166.56       -2.7827068827714014
   440554863506553.44       -2.7835375278478613
   444631267469108.38       -2.7841222628825495
   448745389933131.38       -2.7846195101880733
   452897579903621.38       -2.7851162100069864
   457088189614875.19       -2.7856123088120399
   461317574560379.06       -2.7861100637974694
   465586093522958.12       -2.7866034242845705
   469894108605216.06       -2.7870978278468725
   474241985260244.81       -2.7875894685388776
   478630092322638.00       -2.7880850533224737
   483058802039771.88       -2.7885779204271635
   487528490103387.00       -2.7892269559256797
   492039535681451.12       -2.7898821454896332
   496592321450335.75       -2.7905363435800004
   501187233627271.44       -2.7911895634454797
   505824662003114.75       -2.7918525824718685
   510504999975406.50       -2.7926650983390400
   515228644581756.19       -2.7934782287081741
   519995996533515.19       -2.7941888958568795
   524807460249773.38       -2.7948384422548029
   529663443891658.06       -2.7955121488915786
   534564359396971.38       -2.7963186626010965
   539510622515126.75       -2.7971240083779656
   544502652842422.00       -2.7978117284699247
   549540873857624.81       -2.7984548158159344
   554625712957910.44       -2.7991843550578750
   559757601495109.31       -2.8001450057870843
   564936974812303.38       -2.8011028759965506
   570164272280747.75       -2.8020564678419233
   575439937337156.62       -2.8030128438306812
   580764417521311.12       -2.8039638589127494
   586138164514029.62       -2.8049117111114605
   591561634175474.25       -2.8058603749517141
   597035286583836.62       -2.8068061090593193
   602559586074356.88       -2.8077495702964859
   608135001278718.88       -2.8086902212014082
   613762005164794.50       -2.8096312906366823
   619441075076781.12       -2.8105748198021607
   625172692775684.88       -2.8116659810841051
   630957344480194.25       -2.8127545740811035
   636795520907916.25       -2.8137465288536423
   642687717317019.38       -2.8146747088719710
   648634433548237.50       -2.8156019991094978
   654636174067276.00       -2.8165259446874713
   660693448007596.50       -2.8174498857441272
   666806769213621.88       -2.8183702407605824
   672976656284316.88       -2.8192909888478845
   679203632617185.75       -2.8202036616238870
   685488226452662.00       -2.8211191085553993
   691830970918936.25       -2.8220322197326473
   698232404077170.38       -2.8229480127997735
   704693068967148.12       -2.8238566606246520
   711213513653329.50       -2.8248179608618993
   717794291271361.50       -2.8258734081735692
   724435960074989.12       -2.8269269566555097
   731139083483418.75       -2.8278408227014138
   737904230129101.50       -2.8287401068982416
   744731973905988.88       -2.8297068839931780
   751622894018204.50       -2.8307498313427906
   758577575029185.12       -2.8317907506765532
   765596606911256.88       -2.8326821845112677
   772680585095702.12       -2.8335719519805318
   779830110523257.75       -2.8343756077365869
   787045789695100.12       -2.8351149255069781
   794328234724282.12       -2.8358324213185839
   801678063387679.00       -2.8364217072665667
   809095899178381.38       -2.8370102036590512
   816582371358593.88       -2.8375979127003785
   824138115013003.00       -2.8381848365858460
   831763771102670.88       -2.8387709774779002
   839459986519396.50       -2.8393563374875486
   847227414140598.00       -2.8399409186667461
   855066712884684.12       -2.8405247230137811
   862978547766970.25       -2.8411077524894521
   870963589956079.62       -2.8417397377444713
   879022516830886.00       -2.8424661369268867
   887156012037961.75       -2.8431902023013889
   895364765549593.75       -2.8437838609727906
   903649473722300.50       -2.8443668119267325
   912010839355911.50       -2.8450089513249450
   920449571753172.12       -2.8457294332736778
   928966386779936.25       -2.8464487413652693
   937562006925879.25       -2.8471672695116128
   946237161365794.88       -2.8478865372471791
   954992586021436.88       -2.8486014226843688
   963829023623970.50       -2.8493141341509731
   972747223776964.12       -2.8500302907788426
   981747943019986.38       -2.8507412352384156
   990831944892768.62       -2.8514533526812920
   1000000000000000.0       -2.8521655131561388
   1009252886076683.4       -2.8528747325777379
   1018591388054114.9       -2.8535821530332024
   1028016298126474.6       -2.8542917435694206
   1037528415818012.6       -2.8549965578526342
   1047128548050898.5       -2.8555932476888786
   1056817509213656.4       -2.8561544427422025
   1066596121230259.0       -2.8567644055921515
   1076465213629835.0       -2.8574664182577378
   1086425623617064.5       -2.8581673525949611
   1096478196143182.9       -2.8588671454895236
   1106623783977667.5       -2.8595658247380586
   1116863247780561.2       -2.8602633950782161
   1127197456175509.2       -2.8609598609454432
   1137627285823428.8       -2.8616552259836370
   1148153621496884.0       -2.8622128378234479
   1158777356155126.2       -2.8627677884747604
   1169499391019870.0       -2.8633220382368587
   1180320635651727.5       -2.8638755883938081
   1191242008027376.2       -2.8644410599525210
   1202264434617413.0       -2.8651336814039756
   1213388850464976.2       -2.8658209781979767
   1224616199265046.5       -2.8664190981838202
   1235947433444512.0       -2.8669703514229430
   1247383514242943.2       -2.8675737843776519
   1258925411794166.2       -2.8683943755002663
   1270574105208539.2       -2.8692141675902585
   1282330582656023.0       -2.8700316346622974
   1294195841449986.2       -2.8708509700631910
   1306170888131840.5       -2.8716240316107799
   1318256738556404.8       -2.8723029459981486
   1330454417978092.8       -2.8729810092600436
   1342764961137864.2       -2.8737747137762821
   1355189412351035.0       -2.8745812761661833
   1367728825595846.8       -2.8753917043731878
   1380384264602886.8       -2.8761988136813366
   1393156802945303.5       -2.8770044415273293
   1406047524129912.8       -2.8775498395640944
   1419057521689089.8       -2.8780857358844756
   1432187899273545.2       -2.8785513465978929
   1445439770745928.0       -2.8789525386933588
   1458814260275347.5       -2.8793635223314893
   1472312502432716.2       -2.8798972308514057
   1485935642287009.0       -2.8804296698665510
   1499684835502374.0       -2.8809646848430130
   1513561248436207.2       -2.8814952964719218
   1527566058238070.0       -2.8820258889228199
   1541700452949561.5       -2.8825560965871349
   1555965631605075.0       -2.8830877606084289
   1570362804333551.5       -2.8836135551516291
   1584893192461111.0       -2.8841429090103268
   1599558028614671.2       -2.8846712011339997
   1614358556826487.0       -2.8851986460695360
   1629296032639721.5       -2.8857253587593186
   1644371723214929.0       -2.8862513972123631
   1659586907437563.0       -2.8867767889660265
   1674942876026438.2       -2.8873040107537764
   1690440931643263.2       -2.8878263748846780
   1706082389003120.8       -2.8883493139911578
   1721868574986009.5       -2.8888709610521275
   1737800828749376.2       -2.8893948709937147
   1753880501841760.2       -2.8899806761559814
   1770108958317418.2       -2.8906337117234382
   1786487574852053.5       -2.8912748994665982
   1803017740859570.0       -2.8917941912175444
   1819700858609982.5       -2.8923120683852099
   1836538343348343.8       -2.8928313501750855
   1853531623414814.2       -2.8933493188395487
   1870682140365801.5       -2.8938680242079049
   1887991349096292.5       -2.8943822029551391
   1905460717963244.5       -2.8948982439225084
   1923091728910161.5       -2.8954148765100247
   1940885877592779.2       -2.8959275524385228
   1958844673505989.0       -2.8964772078515559
   1976969640111858.0       -2.8971185789833722
   1995262314968882.8       -2.8977589307649185
   2013724249862389.5       -2.8982920151647993
   2032357010936221.0       -2.8988031323142196
   2051162178825562.5       -2.8993629480802068
   2070141348791045.5       -2.9000007176899025
   2089296130854040.8       -2.9006368835966345
   2108628149933288.8       -2.9011528324958804
   2128139045982709.0       -2.9016606132469773
   2147830474130537.5       -2.9022303861911940
   2167704104819696.2       -2.9028633011172240
   2187761623949551.8       -2.9035086885194081
   2208004733018897.0       -2.9043887971401472
   2228435149270307.5       -2.9052710102030708
   2249054605835782.8       -2.9062258618149084
   2269864851883821.0       -2.9072286173707109
   2290867652767770.0       -2.9082298551009229
   2312064790175599.0       -2.9092247952048744
   2333458062281004.5       -2.9102217714024885
   2355049283896009.0       -2.9113025640558550
   2376840286624873.5       -2.9124182925525339
   2398832919019495.0       -2.9134963629339055
   2421029046736180.0       -2.9144820836186649
   2443430552693971.5       -2.9154656725656616
   2466039337234336.0       -2.9163484415237728
   2488857318282395.5       -2.9172058317334457
   2511886431509582.0       -2.9179741079855832
   2535128630497907.0       -2.9185848204602092
   2558585886905642.5       -2.9191946977174901
   2582260190634601.0       -2.9198037332116527
   2606153549998897.5       -2.9204119212917696
   2630267991895381.5       -2.9210192587055270
   2654605561975536.0       -2.9216257451314531
   2679168324819037.0       -2.9222313828405864
   2703958364108846.0       -2.9228361758320340
   2728977782808040.5       -2.9234401288467260
   2754228703338163.5       -2.9239742830519093
   2779713267759294.0       -2.9244556992894646
   2805433637951716.0       -2.9249356605778849
   2831391995799379.0       -2.9254205857772924
   2857590543374943.5       -2.9259001209875333
   2884031503126611.5       -2.9262980968282624
   2910717118066608.0       -2.9266577849522077
   2937649651961530.5       -2.9270158687762731
   2964831389524339.5       -2.9273777938024783
   2992264636608195.0       -2.9277357971808282
   3019951720402019.0       -2.9280941406530712
   3047894989627983.0       -2.9284512833056615
   3076096814740705.0       -2.9288103717382170
   3104559588128362.0       -2.9291692329514225
   3133285724315589.0       -2.9295259681739512
   3162277660168379.5       -2.9299894490571656
   3191537855100758.5       -2.9304653822980700
   3221068791283428.0       -2.9309402228484700
   3250872973854347.0       -2.9314140556539034
   3280952931131190.5       -2.9318921603348622
   3311311214825907.5       -2.9324817024606316
   3341950400261136.0       -2.9330730453620162
   3372873086588692.5       -2.9336646619664850
   3404081897010009.0       -2.9342514804078546
   3435579478998743.0       -2.9348664601648076
   3467368504525309.5       -2.9356890641331694
   3499451670283576.5       -2.9365094577573942
   3531831697919570.0       -2.9423566817247497
   3564511334262439.0       -2.9505738871200338
   3597493351557416.0       -2.9572676613868829
   3630780547701017.5       -2.9576028087249182
   3664375746478333.0       -2.9579383480593626
   3698281797802659.0       -2.9582747641913292
   3732501577957198.5       -2.9586072204064604
   3767037989839093.0       -2.9589425144400603
   3801893963205612.5       -2.9592738577621960
   3837072454922784.5       -2.9596084998922039
   3872576449216165.0       -2.9600359312608413
   3908408957924025.0       -2.9604800589751905
   3944573020752785.0       -2.9608796627049099
   3981071705534969.5       -2.9612110326531464
   4017908108489392.0       -2.9615463433371705
   4055085354483843.5       -2.9618773722983760
   4092606597300109.5       -2.9622086591253929
   4130475019901610.5       -2.9625957978399060
   4168693834703346.5       -2.9630395106992551
   4207266283844446.0       -2.9636706364692329
   4246195639463130.0       -2.9672645663035313
   4285485203974392.0       -2.9708265953567046
   4325138310350079.5       -2.9740447376897059
   4365158322401665.5       -2.9770297511710604
   4405548635065534.5       -2.9794742707980095
   4446312674691084.0       -2.9786194341745236
   4487453899331314.0       -2.9777654336756063
   4528975799036214.0       -2.9769842601248291
   4570881896148752.0       -2.9762339302157850
   4613175745603791.0       -2.9756213718748299
   4655860935229582.0       -2.9754067130447917
   4698941086052161.0       -2.9751919441782220
   4742419852602448.0       -2.9749770663180177
   4786300923226380.0       -2.9747620803116326
   4830588020397719.0       -2.9745469868221548
   4875284901033870.0       -2.9743314479931597
   4920395356814511.0       -2.9741146359805173
   4965923214503358.0       -2.9739000526870805
   5011872336272715.0       -2.9736847068580765
   5058246620031148.0       -2.9734697823791096
   5105049999754065.0       -2.9732541670906576
   5152286445817562.0       -2.9730383459479297
   5199959965335152.0       -2.9728243036447268
   5248074602497734.0       -2.9726069658208263
   5296634438916581.0       -2.9723903790251467
   5345643593969714.0       -2.9721739804525726
   5395106225151268.0       -2.9719559034126100
   5445026528424220.0       -2.9717424828141437
   5495408738576248.0       -2.9715250444937835
   5546257129579105.0       -2.9710734174657261
   5597576014951093.0       -2.9705291980485766
   5649369748123034.0       -2.9700473330160939
   5701642722807478.0       -2.9697210785831332
   5754399373371566.0       -2.9693944880686933
   5807644175213112.0       -2.9690658615297330
   5861381645140297.0       -2.9687400781249962
   5915616341754743.0       -2.9684122540474784
   5970352865838366.0       -2.9680863671547404
   6025595860743569.0       -2.9677606890726720
   6081350012787189.0       -2.9673254984418453
   6137620051647946.0       -2.9668878958210434
   6194410750767812.0       -2.9666198992882702
   6251726927756849.0       -2.9665106850452791
   6309573444801943.0       -2.9664095561060919
   6367955209079162.0       -2.9664096046072288
   6426877173170194.0       -2.9664096531083759
